chr	pos	str	motifID
19	3685240	+	MA1102
19	3688028	+	MA1102
19	3688054	+	MA1102
19	3697830	+	MA1102
19	3699691	+	MA1102
19	3706244	-	MA1102
19	3719236	-	MA1102
19	3721579	-	MA1102
19	3762605	+	MA1102
19	3762622	+	MA1102
19	3769662	-	MA1102
19	3801633	-	MA1102
19	3822107	-	MA1102
19	3868704	-	MA1102
19	3879856	+	MA1102
19	3977609	-	MA1102
19	3977994	-	MA1102
19	4034210	+	MA1102
19	4061507	+	MA1102
19	4061550	-	MA1102
19	4064445	-	MA1102
19	4067051	-	MA1102
19	4080425	+	MA1102
19	4080431	-	MA1102
19	4102993	+	MA1102
19	4123925	+	MA1102
19	4139896	-	MA1102
19	4186586	-	MA1102
19	4233544	+	MA1102
19	4236838	+	MA1102
19	4246869	+	MA1102
19	4279571	-	MA1102
19	4279627	+	MA1102
19	4304575	+	MA1102
19	4304628	+	MA1102
19	4323114	-	MA1102
19	4328562	-	MA1102
19	4370107	+	MA1102
19	4400744	-	MA1102
19	4402705	-	MA1102
19	4402731	-	MA1102
19	4446238	-	MA1102
19	4447955	+	MA1102
19	4457468	-	MA1102
19	4523467	+	MA1102
19	4525302	-	MA1102
19	4543612	+	MA1102
19	4544340	-	MA1102
19	4547641	+	MA1102
19	4557785	-	MA1102
19	4557807	+	MA1102
19	4566618	+	MA1102
19	4566636	-	MA1102
19	4576184	+	MA1102
19	4580435	-	MA1102
19	4584831	-	MA1102
19	4589791	+	MA1102
19	4677323	-	MA1102
19	4723806	+	MA1102
19	4791257	-	MA1102
19	4804121	-	MA1102
19	4809767	+	MA1102
19	4811861	+	MA1102
19	4831734	-	MA1102
19	4831912	+	MA1102
19	4851796	-	MA1102
19	5029870	+	MA1102
19	5110611	-	MA1102
19	5117617	-	MA1102
19	5151130	+	MA1102
19	5223007	+	MA1102
19	5271328	-	MA1102
19	5309904	+	MA1102
19	5338925	+	MA1102
19	5340207	-	MA1102
19	5436821	-	MA1102
19	5586303	-	MA1102
19	5667213	+	MA1102
19	5689403	+	MA1102
19	5692010	-	MA1102
19	5693461	-	MA1102
19	5696009	-	MA1102
19	5698169	-	MA1102
19	5773013	+	MA1102
19	5794295	-	MA1102
19	5802482	-	MA1102
19	5802533	+	MA1102
19	5805138	-	MA1102
19	5805158	-	MA1102
19	5806025	+	MA1102
19	5825373	+	MA1102
19	5827766	+	MA1102
19	5892722	-	MA1102
19	5977913	+	MA1102
19	5987487	-	MA1102
19	6048115	-	MA1102
19	6166164	+	MA1102
19	6218665	+	MA1102
19	6240227	-	MA1102
19	6261045	+	MA1102
19	6280276	+	MA1102
19	6354261	-	MA1102
19	6412569	+	MA1102
19	6441565	+	MA1102
19	6459229	-	MA1102
19	6482111	-	MA1102
19	6517054	+	MA1102
19	6517062	-	MA1102
19	6531076	-	MA1102
19	6733531	+	MA1102
19	6737397	+	MA1102
19	6753518	-	MA1102
19	6753526	+	MA1102
19	6863754	-	MA1102
19	6964140	-	MA1102
19	7294995	-	MA1102
19	7354549	+	MA1102
19	7382760	-	MA1102
19	7395070	-	MA1102
19	7462031	+	MA1102
19	7469029	+	MA1102
19	7488965	-	MA1102
19	7568557	+	MA1102
19	7612992	-	MA1102
19	7652196	+	MA1102
19	7680750	-	MA1102
19	7831681	-	MA1102
19	7853031	-	MA1102
19	7853416	+	MA1102
19	7862054	-	MA1102
19	7869829	-	MA1102
19	7874741	+	MA1102
19	7888460	+	MA1102
19	7908921	-	MA1102
19	7908957	-	MA1102
19	7916215	+	MA1102
19	7916225	+	MA1102
19	7925275	+	MA1102
19	7933645	+	MA1102
19	7944379	+	MA1102
19	8005788	-	MA1102
19	8050401	+	MA1102
19	8149129	+	MA1102
19	8335752	-	MA1102
19	8354135	+	MA1102
19	8413045	+	MA1102
19	8505785	+	MA1102
19	8506313	-	MA1102
19	8511822	+	MA1102
19	8525494	+	MA1102
19	8580891	-	MA1102
19	8585157	+	MA1102
19	8586106	-	MA1102
19	8694469	-	MA1102
19	8698309	+	MA1102
19	9835302	+	MA1102
19	9847255	-	MA1102
19	9914213	+	MA1102
19	9914822	-	MA1102
19	9945889	+	MA1102
19	10027891	-	MA1102
19	10086287	+	MA1102
19	10086328	-	MA1102
19	10087108	+	MA1102
19	10250287	-	MA1102
19	10271079	+	MA1102
19	10289800	+	MA1102
19	10290020	-	MA1102
19	10291583	-	MA1102
19	10321071	-	MA1102
19	10335106	-	MA1102
19	10389057	-	MA1102
19	10419009	-	MA1102
19	10420100	-	MA1102
19	10420600	+	MA1102
19	10420622	-	MA1102
19	10421161	+	MA1102
19	10472123	+	MA1102
19	10479023	-	MA1102
19	10517492	+	MA1102
19	10569017	+	MA1102
19	10625584	+	MA1102
19	10644952	-	MA1102
19	10699856	+	MA1102
19	10701423	-	MA1102
19	10831202	-	MA1102
19	10831257	+	MA1102
19	10835965	-	MA1102
19	10858440	-	MA1102
19	10864588	-	MA1102
19	10871475	+	MA1102
19	11036104	+	MA1102
19	11126282	+	MA1102
19	11193022	-	MA1102
19	11197594	-	MA1102
19	11204001	-	MA1102
19	11208938	+	MA1102
19	11254867	+	MA1102
19	11339529	+	MA1102
19	11339537	-	MA1102
19	11355553	+	MA1102
19	11378449	+	MA1102
19	11383580	-	MA1102
19	11406456	-	MA1102
19	11420762	-	MA1102
19	11446915	-	MA1102
19	11454018	+	MA1102
19	11454799	-	MA1102
19	11480069	-	MA1102
19	11496529	+	MA1102
19	11536192	-	MA1102
19	11536238	+	MA1102
19	11560725	+	MA1102
19	11674439	-	MA1102
19	11797598	+	MA1102
19	11879478	+	MA1102
19	11923819	+	MA1102
19	11985105	+	MA1102
19	12035279	+	MA1102
19	12056511	-	MA1102
19	12065082	-	MA1102
19	12091018	+	MA1102
19	12140022	-	MA1102
19	12141327	-	MA1102
19	12513832	-	MA1102
19	12648313	+	MA1102
19	12701764	-	MA1102
19	12721223	+	MA1102
19	12760746	+	MA1102
19	12766150	+	MA1102
19	12777741	+	MA1102
19	12779427	-	MA1102
19	12788738	-	MA1102
19	12789681	+	MA1102
19	12801140	-	MA1102
19	12802131	-	MA1102
19	12806792	-	MA1102
19	12832816	+	MA1102
19	12838411	-	MA1102
19	12847761	-	MA1102
19	12885643	+	MA1102
19	12930208	+	MA1102
19	12938367	+	MA1102
19	12938667	-	MA1102
19	12965526	+	MA1102
19	12983753	+	MA1102
19	13002834	+	MA1102
19	13010316	-	MA1102
19	13051853	+	MA1102
19	13093962	-	MA1102
19	13097552	-	MA1102
19	13102784	-	MA1102
19	13104700	-	MA1102
19	13151195	-	MA1102
19	13151929	+	MA1102
19	13153484	+	MA1102
19	13163155	-	MA1102
19	13213028	+	MA1102
19	13234705	-	MA1102
19	13234758	-	MA1102
19	13278156	+	MA1102
19	13417114	+	MA1102
19	13428549	-	MA1102
19	13521234	-	MA1102
19	13589413	-	MA1102
19	13785116	+	MA1102
19	13796841	+	MA1102
19	13839658	+	MA1102
19	13842521	+	MA1102
19	13844443	+	MA1102
19	13847846	-	MA1102
19	13859750	-	MA1102
19	13862428	-	MA1102
19	13865667	+	MA1102
19	13881381	-	MA1102
19	13933318	-	MA1102
19	13956061	+	MA1102
19	13961051	-	MA1102
19	13963079	-	MA1102
19	13963940	-	MA1102
19	13964006	-	MA1102
19	14035391	+	MA1102
19	14043202	-	MA1102
19	14072278	-	MA1102
19	14073538	+	MA1102
19	14075250	-	MA1102
19	14085765	+	MA1102
19	14085836	-	MA1102
19	14114967	-	MA1102
19	14137489	-	MA1102
19	14148271	+	MA1102
19	14151364	+	MA1102
19	14151373	+	MA1102
19	14202642	-	MA1102
19	14205715	-	MA1102
19	14206445	-	MA1102
19	14217579	+	MA1102
19	14319125	+	MA1102
19	14348635	-	MA1102
19	14406347	-	MA1102
19	14433278	-	MA1102
19	14434338	-	MA1102
19	14472872	+	MA1102
19	14475408	+	MA1102
19	14475432	-	MA1102
19	14480225	-	MA1102
19	14486579	-	MA1102
19	14505604	+	MA1102
19	14517808	+	MA1102
19	14551529	-	MA1102
19	14556829	+	MA1102
19	14562391	+	MA1102
19	14571944	+	MA1102
19	14574353	+	MA1102
19	14776044	-	MA1102
19	15073372	-	MA1102
19	15073392	+	MA1102
19	15107774	+	MA1102
19	15109809	-	MA1102
19	15112672	-	MA1102
19	15120663	+	MA1102
19	15125699	-	MA1102
19	15150608	-	MA1102
19	15177657	+	MA1102
19	15195726	+	MA1102
19	15195776	+	MA1102
19	15200223	+	MA1102
19	15264251	+	MA1102
19	15281139	-	MA1102
19	15399187	+	MA1102
19	15425073	+	MA1102
19	15428405	+	MA1102
19	15432812	+	MA1102
19	15438807	+	MA1102
19	15439958	+	MA1102
19	15449314	+	MA1102
19	15556021	-	MA1102
19	15584837	+	MA1102
19	15629480	+	MA1102
19	15760165	-	MA1102
19	15911957	-	MA1102
19	15911974	+	MA1102
19	16041678	+	MA1102
19	16077011	+	MA1102
19	16182904	-	MA1102
19	16185924	-	MA1102
19	16247783	+	MA1102
19	16417886	-	MA1102
19	16471820	-	MA1102
19	16525523	+	MA1102
19	16525547	+	MA1102
19	16720532	-	MA1102
19	16771728	+	MA1102
19	16829493	-	MA1102
19	16836835	-	MA1102
19	16888072	-	MA1102
19	16896523	+	MA1102
19	17026551	+	MA1102
19	17205447	+	MA1102
19	17226735	-	MA1102
19	17235744	-	MA1102
19	17245566	+	MA1102
19	17245618	+	MA1102
19	17261003	-	MA1102
19	17261043	+	MA1102
19	17282841	-	MA1102
19	17289730	+	MA1102
19	17328339	-	MA1102
19	17328394	-	MA1102
19	17333413	+	MA1102
19	17333805	+	MA1102
19	17334733	+	MA1102
19	17337551	-	MA1102
19	17386171	-	MA1102
19	17390488	-	MA1102
19	17390500	+	MA1102
19	17395130	+	MA1102
19	17420590	-	MA1102
19	17425165	+	MA1102
19	17448724	-	MA1102
19	17453613	+	MA1102
19	17512065	-	MA1102
19	17540402	+	MA1102
19	17556174	-	MA1102
19	17574307	-	MA1102
19	17582825	+	MA1102
19	17605695	+	MA1102
19	17606217	+	MA1102
19	17677200	-	MA1102
19	17680423	+	MA1102
19	17688350	+	MA1102
19	17725943	+	MA1102
19	17726511	-	MA1102
19	17727357	-	MA1102
19	17747778	+	MA1102
19	17784555	-	MA1102
19	17859616	+	MA1102
19	17883715	-	MA1102
19	17933000	-	MA1102
19	17946467	-	MA1102
19	17946482	+	MA1102
19	17967086	-	MA1102
19	17997020	-	MA1102
19	17998389	-	MA1102
19	18052179	+	MA1102
19	18059484	+	MA1102
19	18118259	+	MA1102
19	18137532	-	MA1102
19	18147039	+	MA1102
19	18147053	+	MA1102
19	18152705	-	MA1102
19	18156151	+	MA1102
19	18161480	+	MA1102
19	18169279	-	MA1102
19	18169289	-	MA1102
19	18169876	+	MA1102
19	18193313	-	MA1102
19	18193690	-	MA1102
19	18208528	+	MA1102
19	18225209	+	MA1102
19	18279576	+	MA1102
19	18280861	-	MA1102
19	18280870	-	MA1102
19	18303659	-	MA1102
19	18307435	+	MA1102
19	18322455	-	MA1102
19	18336326	-	MA1102
19	18340512	+	MA1102
19	18340565	+	MA1102
19	18386275	-	MA1102
19	18388578	+	MA1102
19	18413008	+	MA1102
19	18415265	+	MA1102
19	18428697	-	MA1102
19	18437405	-	MA1102
19	18440587	-	MA1102
19	18450754	+	MA1102
19	18451067	-	MA1102
19	18462028	-	MA1102
19	18468675	-	MA1102
19	18469766	+	MA1102
19	18496652	-	MA1102
19	18521662	-	MA1102
19	18522174	-	MA1102
19	18538284	-	MA1102
19	18588745	+	MA1102
19	18672859	-	MA1102
19	18675960	-	MA1102
19	18757053	-	MA1102
19	18768652	-	MA1102
19	18768663	-	MA1102
19	18776448	-	MA1102
19	18866690	-	MA1102
19	18868785	-	MA1102
19	18870056	-	MA1102
19	18895257	+	MA1102
19	18895619	+	MA1102
19	18919717	+	MA1102
19	18940568	-	MA1102
19	18941304	-	MA1102
19	18978386	-	MA1102
19	19032952	-	MA1102
19	19051745	+	MA1102
19	19053977	+	MA1102
19	19116183	-	MA1102
19	19146213	+	MA1102
19	19170267	+	MA1102
19	19175220	-	MA1102
19	19186105	+	MA1102
19	19211967	+	MA1102
19	19218946	+	MA1102
19	19262821	+	MA1102
19	19342906	-	MA1102
19	19367033	+	MA1102
19	19386041	-	MA1102
19	19501362	-	MA1102
19	19532392	+	MA1102
19	19535993	-	MA1102
19	19554549	-	MA1102
19	19628289	-	MA1102
19	19628703	-	MA1102
19	19638050	-	MA1102
19	19638117	+	MA1102
19	19644021	-	MA1102
19	19732746	+	MA1102
19	20360501	-	MA1102
19	20565451	+	MA1102
19	21586563	-	MA1102
19	21758489	+	MA1102
19	21801029	-	MA1102
19	22518286	-	MA1102
19	22531101	-	MA1102
19	22602815	+	MA1102
19	22807740	-	MA1102
19	23071170	-	MA1102
19	23075587	-	MA1102
19	23346063	-	MA1102
19	23686704	-	MA1102
19	23763344	-	MA1102
19	23971701	-	MA1102
19	28466309	+	MA1102
19	28727757	-	MA1102
19	28879364	-	MA1102
19	28949783	-	MA1102
19	29527494	+	MA1102
19	29530309	+	MA1102
19	29610424	+	MA1102
19	29610737	+	MA1102
19	29694771	+	MA1102
19	29760303	+	MA1102
19	29812108	-	MA1102
19	29844607	-	MA1102
19	29845402	-	MA1102
19	30001994	+	MA1102
19	30073832	+	MA1102
19	30076381	-	MA1102
19	30085682	+	MA1102
19	30210171	+	MA1102
19	30222598	-	MA1102
19	30227789	+	MA1102
19	30444123	+	MA1102
19	30719704	+	MA1102
19	30800326	+	MA1102
19	31349286	+	MA1102
19	31350547	+	MA1102
19	31357258	-	MA1102
19	32067881	+	MA1102
19	32264728	+	MA1102
19	32607708	-	MA1102
19	32628116	-	MA1102
19	32630299	+	MA1102
19	32976394	+	MA1102
19	33064667	-	MA1102
19	33192222	+	MA1102
19	33219622	+	MA1102
19	33225729	-	MA1102
19	33235927	-	MA1102
19	33302584	-	MA1102
19	33374217	-	MA1102
19	33394320	+	MA1102
19	33399920	+	MA1102
19	33438326	+	MA1102
19	33797668	+	MA1102
19	33906343	-	MA1102
19	33945132	+	MA1102
19	34042121	+	MA1102
19	34121227	+	MA1102
19	34220660	-	MA1102
19	34255038	+	MA1102
19	34346051	+	MA1102
19	34482538	-	MA1102
19	34501676	+	MA1102
19	34556766	+	MA1102
19	34639682	+	MA1102
19	34733083	-	MA1102
19	34733562	+	MA1102
19	34734182	-	MA1102
19	35041565	-	MA1102
19	35067294	+	MA1102
19	35143111	+	MA1102
19	35155559	-	MA1102
19	35247937	-	MA1102
19	35248011	+	MA1102
19	35248970	-	MA1102
19	35269795	-	MA1102
19	35299687	-	MA1102
19	35510561	+	MA1102
19	35549375	+	MA1102
19	35558288	-	MA1102
19	35560107	+	MA1102
19	35716558	+	MA1102
19	35717084	-	MA1102
19	35717101	-	MA1102
19	35717882	-	MA1102
19	35741160	+	MA1102
19	35755517	-	MA1102
19	35756854	+	MA1102
19	35757561	+	MA1102
19	35767998	-	MA1102
19	35768014	-	MA1102
19	35890012	+	MA1102
19	35898684	+	MA1102
19	35940400	-	MA1102
19	35944647	+	MA1102
19	35959218	+	MA1102
19	35977602	-	MA1102
19	35994273	+	MA1102
19	35999202	+	MA1102
19	36054310	-	MA1102
19	36127890	+	MA1102
19	36421442	+	MA1102
19	36421457	-	MA1102
19	36772824	-	MA1102
19	36916494	+	MA1102
19	37059214	-	MA1102
19	37210767	-	MA1102
19	37362924	+	MA1102
19	37656165	+	MA1102
19	37692259	+	MA1102
19	37902779	+	MA1102
19	38226394	+	MA1102
19	38233979	+	MA1102
19	38243997	+	MA1102
19	38264652	+	MA1102
19	38295807	+	MA1102
19	38321690	+	MA1102
19	38352031	+	MA1102
19	38386890	+	MA1102
19	38388829	+	MA1102
19	38388864	+	MA1102
19	38395883	-	MA1102
19	38402934	+	MA1102
19	38403130	+	MA1102
19	38403525	+	MA1102
19	38417873	+	MA1102
19	38485676	-	MA1102
19	38713845	-	MA1102
19	38728870	+	MA1102
19	38769923	+	MA1102
19	38821606	-	MA1102
19	39052434	+	MA1102
19	39110561	+	MA1102
19	39173093	+	MA1102
19	39187423	-	MA1102
19	39198101	-	MA1102
19	39201944	-	MA1102
19	39307896	+	MA1102
19	39307921	+	MA1102
19	39320632	+	MA1102
19	39328278	-	MA1102
19	39342074	-	MA1102
19	39342510	+	MA1102
19	39397827	+	MA1102
19	39403977	-	MA1102
19	39406739	+	MA1102
19	39409950	-	MA1102
19	39412842	-	MA1102
19	39414352	+	MA1102
19	39474322	+	MA1102
19	39498050	-	MA1102
19	39499355	-	MA1102
19	39502994	-	MA1102
19	39540292	-	MA1102
19	40190986	-	MA1102
19	40217544	+	MA1102
19	40218083	-	MA1102
19	40218425	-	MA1102
19	40218458	-	MA1102
19	40218489	-	MA1102
19	40222344	+	MA1102
19	40233399	-	MA1102
19	40233429	+	MA1102
19	40235822	-	MA1102
19	40389938	-	MA1102
19	40420813	+	MA1102
19	40519663	+	MA1102
19	40519681	+	MA1102
19	40529263	+	MA1102
19	40530425	+	MA1102
19	40530472	+	MA1102
19	40549387	+	MA1102
19	40598771	-	MA1102
19	40601167	+	MA1102
19	40602282	-	MA1102
19	40602555	-	MA1102
19	40605446	+	MA1102
19	40634655	-	MA1102
19	40634700	-	MA1102
19	40662931	+	MA1102
19	40691161	+	MA1102
19	40702736	-	MA1102
19	40744623	+	MA1102
19	40806132	+	MA1102
19	40974747	+	MA1102
19	41124680	-	MA1102
19	41162087	-	MA1102
19	41204462	+	MA1102
19	41219345	-	MA1102
19	41323786	-	MA1102
19	41323796	-	MA1102
19	41323831	-	MA1102
19	41352646	-	MA1102
19	41353493	+	MA1102
19	41354095	+	MA1102
19	41376726	+	MA1102
19	41449535	+	MA1102
19	41646786	-	MA1102
19	41701891	-	MA1102
19	41707175	-	MA1102
19	41753378	+	MA1102
19	41836164	-	MA1102
19	41887889	-	MA1102
19	41930535	-	MA1102
19	41935040	-	MA1102
19	41979917	-	MA1102
19	41998787	-	MA1102
19	42028413	+	MA1102
19	42034911	-	MA1102
19	42096002	-	MA1102
19	42184512	-	MA1102
19	42229444	+	MA1102
19	42229473	-	MA1102
19	42243265	+	MA1102
19	42247994	-	MA1102
19	42249065	+	MA1102
19	42249079	+	MA1102
19	42272839	-	MA1102
19	42279952	+	MA1102
19	42281244	+	MA1102
19	42289107	-	MA1102
19	42291093	-	MA1102
19	42291118	+	MA1102
19	42296214	-	MA1102
19	42313408	-	MA1102
19	42313859	+	MA1102
19	42323947	-	MA1102
19	42325579	-	MA1102
19	42374921	+	MA1102
19	42401471	-	MA1102
19	42420191	+	MA1102
19	42424865	+	MA1102
19	42433855	-	MA1102
19	42440513	-	MA1102
19	42596664	-	MA1102
19	43076383	-	MA1102
19	43305814	+	MA1102
19	43333294	-	MA1102
19	43433055	+	MA1102
19	43475414	+	MA1102
19	43504371	-	MA1102
19	43504689	-	MA1102
19	43519672	-	MA1102
19	43527184	-	MA1102
19	43533307	-	MA1102
19	43560817	-	MA1102
19	43592128	-	MA1102
19	43639551	-	MA1102
19	43699528	-	MA1102
19	43699548	+	MA1102
19	43745471	+	MA1102
19	43754647	-	MA1102
19	43766653	+	MA1102
19	43774561	-	MA1102
19	43774630	+	MA1102
19	44141514	+	MA1102
19	44207467	+	MA1102
19	44513120	-	MA1102
19	44571066	+	MA1102
19	44583065	-	MA1102
19	44657447	+	MA1102
19	44689352	+	MA1102
19	44748897	-	MA1102
19	44777950	-	MA1102
19	44777981	-	MA1102
19	44800671	+	MA1102
19	44844939	-	MA1102
19	44903782	+	MA1102
19	44909176	+	MA1102
19	44951706	-	MA1102
19	44951758	-	MA1102
19	44989372	+	MA1102
19	45012101	-	MA1102
19	45017105	+	MA1102
19	45037484	-	MA1102
19	45126226	-	MA1102
19	45146917	-	MA1102
19	45152641	-	MA1102
19	45178402	+	MA1102
19	45251996	-	MA1102
19	45254156	+	MA1102
19	45346722	-	MA1102
19	45396693	+	MA1102
19	45396924	+	MA1102
19	45398215	-	MA1102
19	45398248	-	MA1102
19	45402500	+	MA1102
19	45423874	-	MA1102
19	45427775	+	MA1102
19	45428707	+	MA1102
19	45439870	+	MA1102
19	45443614	-	MA1102
19	45456097	+	MA1102
19	45469298	-	MA1102
19	45479124	+	MA1102
19	45492861	+	MA1102
19	45496584	-	MA1102
19	45497235	+	MA1102
19	45506538	+	MA1102
19	45621543	-	MA1102
19	45645471	+	MA1102
19	45692786	-	MA1102
19	45693504	-	MA1102
19	45717280	+	MA1102
19	45753743	+	MA1102
19	45766832	-	MA1102
19	45769461	-	MA1102
19	45770339	+	MA1102
19	45783050	+	MA1102
19	45800341	+	MA1102
19	45815278	+	MA1102
19	45817286	+	MA1102
19	45864216	+	MA1102
19	45876665	-	MA1102
19	45877047	+	MA1102
19	45882867	-	MA1102
19	45883515	-	MA1102
19	45883571	+	MA1102
19	45884425	-	MA1102
19	45901780	-	MA1102
19	45901845	+	MA1102
19	45914312	-	MA1102
19	45960730	+	MA1102
19	46009924	+	MA1102
19	46029069	+	MA1102
19	46298321	-	MA1102
19	46395706	+	MA1102
19	46402391	+	MA1102
19	46404293	-	MA1102
19	46412309	+	MA1102
19	46488023	-	MA1102
19	46488038	+	MA1102
19	46489613	+	MA1102
19	46495877	-	MA1102
19	46513642	-	MA1102
19	46529738	+	MA1102
19	46617205	+	MA1102
19	46639168	+	MA1102
19	46649278	-	MA1102
19	46649712	+	MA1102
19	46704656	+	MA1102
19	46714143	-	MA1102
19	46714200	+	MA1102
19	46721839	-	MA1102
19	46728926	-	MA1102
19	46748673	-	MA1102
19	46748694	-	MA1102
19	46766857	-	MA1102
19	46786649	+	MA1102
19	46840681	-	MA1102
19	46856282	+	MA1102
19	46979522	-	MA1102
19	47004268	+	MA1102
19	47013144	+	MA1102
19	47021057	-	MA1102
19	47035937	-	MA1102
19	47067279	+	MA1102
19	47079493	+	MA1102
19	47125402	-	MA1102
19	47230662	+	MA1102
19	47239919	+	MA1102
19	47247573	-	MA1102
19	47256624	+	MA1102
19	47296311	+	MA1102
19	47305451	-	MA1102
19	47391616	-	MA1102
19	47436812	+	MA1102
19	47508154	-	MA1102
19	47520197	-	MA1102
19	47572955	-	MA1102
19	47608533	-	MA1102
19	47702010	+	MA1102
19	47713319	+	MA1102
19	47743773	-	MA1102
19	47790561	+	MA1102
19	47794709	+	MA1102
19	47813895	+	MA1102
19	47824574	-	MA1102
19	47849320	+	MA1102
19	47863595	-	MA1102
19	47869066	+	MA1102
19	48158615	-	MA1102
19	48182676	-	MA1102
19	48203868	-	MA1102
19	48291422	-	MA1102
19	48309515	-	MA1102
19	48320190	+	MA1102
19	48322005	-	MA1102
19	48322025	-	MA1102
19	48322062	-	MA1102
19	48334030	-	MA1102
19	48351453	+	MA1102
19	48390759	+	MA1102
19	48391629	-	MA1102
19	48443455	-	MA1102
19	48443962	-	MA1102
19	48443991	+	MA1102
19	48446390	-	MA1102
19	48480917	-	MA1102
19	48480965	+	MA1102
19	48493811	+	MA1102
19	48497701	+	MA1102
19	48499042	-	MA1102
19	48552207	-	MA1102
19	48635727	+	MA1102
19	48636928	+	MA1102
19	48638169	+	MA1102
19	48739078	+	MA1102
19	48795317	-	MA1102
19	48812387	-	MA1102
19	48813729	-	MA1102
19	48836364	-	MA1102
19	48900355	-	MA1102
19	48998199	+	MA1102
19	48999938	+	MA1102
19	49018124	+	MA1102
19	49036896	+	MA1102
19	49056235	+	MA1102
19	49072757	+	MA1102
19	49106846	-	MA1102
19	49114313	+	MA1102
19	49146015	-	MA1102
19	49150796	-	MA1102
19	49165957	-	MA1102
19	49199050	-	MA1102
19	49225047	-	MA1102
19	49226212	+	MA1102
19	49301448	-	MA1102
19	49392068	+	MA1102
19	49443920	-	MA1102
19	49474157	+	MA1102
19	49506756	+	MA1102
19	49513373	-	MA1102
19	49556570	+	MA1102
19	49570292	-	MA1102
19	49591311	-	MA1102
19	49591769	+	MA1102
19	49597444	+	MA1102
19	49614757	+	MA1102
19	49614763	-	MA1102
19	49666192	+	MA1102
19	49678123	+	MA1102
19	49680858	-	MA1102
19	49684624	+	MA1102
19	49690328	+	MA1102
19	49805267	+	MA1102
19	49858165	+	MA1102
19	49878047	-	MA1102
19	49929886	-	MA1102
19	49937831	+	MA1102
19	49983816	-	MA1102
19	50203391	-	MA1102
19	50230850	-	MA1102
19	50230877	-	MA1102
19	50242192	+	MA1102
19	50264660	+	MA1102
19	50328306	-	MA1102
19	50328759	+	MA1102
19	50329039	-	MA1102
19	50330951	+	MA1102
19	50330963	+	MA1102
19	50378456	+	MA1102
19	50401920	-	MA1102
19	50414939	-	MA1102
19	50414975	-	MA1102
19	50431679	+	MA1102
19	50487090	+	MA1102
19	50500419	+	MA1102
19	50518697	+	MA1102
19	50548665	+	MA1102
19	50548692	-	MA1102
19	50556757	-	MA1102
19	50608237	+	MA1102
19	50659084	-	MA1102
19	50662474	+	MA1102
19	50668633	+	MA1102
19	50669553	+	MA1102
19	50694967	+	MA1102
19	50702851	-	MA1102
19	50702883	-	MA1102
19	50703759	+	MA1102
19	50719347	-	MA1102
19	50721123	+	MA1102
19	50724812	-	MA1102
19	50790506	-	MA1102
19	50794484	+	MA1102
19	50797774	-	MA1102
19	50836086	-	MA1102
19	50870664	-	MA1102
19	50882388	+	MA1102
19	50893298	-	MA1102
19	50906441	+	MA1102
19	50929029	-	MA1102
19	50930016	+	MA1102
19	50994260	-	MA1102
19	51016946	-	MA1102
19	51097572	-	MA1102
19	51104253	-	MA1102
19	51158957	+	MA1102
19	51338922	+	MA1102
19	51339449	-	MA1102
19	51346834	+	MA1102
19	51346882	-	MA1102
19	51422102	+	MA1102
19	51422125	+	MA1102
19	51438421	+	MA1102
19	51438427	-	MA1102
19	51511568	+	MA1102
19	51564946	-	MA1102
19	51601327	-	MA1102
19	51608105	+	MA1102
19	51661172	-	MA1102
19	51704157	-	MA1102
19	51926891	+	MA1102
19	52095347	+	MA1102
19	52269962	-	MA1102
19	52397829	+	MA1102
19	52493204	-	MA1102
19	52516452	+	MA1102
19	52690057	+	MA1102
19	52821758	+	MA1102
19	52857744	+	MA1102
19	52946540	-	MA1102
19	52994106	+	MA1102
19	53103022	+	MA1102
19	53395031	-	MA1102
19	53853110	+	MA1102
19	53869621	+	MA1102
19	53879726	+	MA1102
19	53912812	+	MA1102
19	53912818	-	MA1102
19	53912854	-	MA1102
19	53942367	-	MA1102
19	53982602	+	MA1102
19	54009652	-	MA1102
19	54138124	-	MA1102
19	54168687	+	MA1102
19	54211385	+	MA1102
19	54231835	-	MA1102
19	54266250	-	MA1102
19	54448452	-	MA1102
19	54463382	+	MA1102
19	54463417	+	MA1102
19	55080799	+	MA1102
19	55087388	+	MA1102
19	55112568	-	MA1102
19	55113133	+	MA1102
19	55141344	+	MA1102
19	55258679	+	MA1102
19	55279534	-	MA1102
19	55340846	-	MA1102
19	55340891	-	MA1102
19	55347160	-	MA1102
19	55347207	-	MA1102
19	55353850	-	MA1102
19	55433115	+	MA1102
19	55442635	+	MA1102
19	55451530	+	MA1102
19	55453193	+	MA1102
19	55467933	-	MA1102
19	55467967	+	MA1102
19	55476565	+	MA1102
19	55483383	-	MA1102
19	55489533	+	MA1102
19	55503938	-	MA1102
19	55504198	-	MA1102
19	55517034	+	MA1102
19	55579286	+	MA1102
19	55579329	+	MA1102
19	55593288	+	MA1102
19	55593492	+	MA1102
19	55605281	+	MA1102
19	55605325	+	MA1102
19	55605798	-	MA1102
19	55614186	-	MA1102
19	55614591	-	MA1102
19	55614635	-	MA1102
19	55640920	+	MA1102
19	55640960	+	MA1102
19	55653818	+	MA1102
19	55694946	-	MA1102
19	55809657	-	MA1102
19	56080738	+	MA1102
19	56084898	-	MA1102
19	56088186	-	MA1102
19	56172069	-	MA1102
19	56191328	+	MA1102
