chr	pos	strand	regName	Quantile
17	19023251	+	HO_250033	Q1
17	19034736	+	HO_250038	Q1
17	19061604	+	HO_250046	Q1
17	19064363	+	HO_250047	Q1
17	19077088	+	HO_250053	Q1
17	19078108	+	HO_250054	Q1
17	19088296	+	HO_250057	Q1
17	19112897	+	HO_250066	Q1
17	19139577	+	HO_250069	Q1
17	19162302	+	HO_250073	Q1
17	19163774	+	HO_250075	Q1
17	19174045	+	HO_250078	Q1
17	19175089	+	HO_250079	Q1
17	19187293	+	HO_250084	Q1
17	19190495	+	HO_250085	Q1
17	19203171	+	HO_250091	Q1
17	19204222	+	HO_250092	Q1
17	19214473	+	HO_250095	Q1
17	19343869	+	HO_250117	Q1
17	19416516	+	HO_250129	Q1
17	19440501	+	HO_250135	Q1
17	19441237	+	HO_250136	Q1
17	19442159	+	HO_250137	Q1
1	231847868	+	HO_25014	Q1
17	19452521	+	HO_250144	Q1
17	19475661	+	HO_250148	Q1
17	19599313	+	HO_250174	Q1
17	19600696	+	HO_250175	Q1
17	19627397	+	HO_250182	Q1
17	19628468	+	HO_250183	Q1
17	19743911	+	HO_250200	Q1
17	19744565	+	HO_250201	Q1
17	19756969	+	HO_250205	Q1
17	19868565	+	HO_250216	Q1
17	20008690	+	HO_250234	Q1
1	231983958	+	HO_25025	Q1
17	20154608	+	HO_250252	Q1
17	20494318	+	HO_250289	Q1
17	20531757	+	HO_250300	Q1
17	20533087	+	HO_250301	Q1
17	20684454	+	HO_250321	Q1
17	20685809	+	HO_250322	Q1
17	20842566	+	HO_250330	Q1
17	20867449	+	HO_250333	Q1
17	20869337	+	HO_250334	Q1
17	20941800	+	HO_250344	Q1
17	20983517	+	HO_250349	Q1
17	20985907	+	HO_250351	Q1
1	232119066	+	HO_25038	Q1
17	21235669	+	HO_250385	Q1
17	21252209	+	HO_250391	Q1
17	21254013	+	HO_250392	Q1
17	21283634	+	HO_250402	Q1
17	21285459	+	HO_250405	Q1
17	21286024	+	HO_250406	Q1
17	21372846	+	HO_250437	Q1
17	21375883	+	HO_250439	Q1
17	21377863	+	HO_250441	Q1
17	21380399	+	HO_250443	Q1
17	21407528	+	HO_250445	Q1
17	21414518	+	HO_250448	Q1
17	21456340	+	HO_250451	Q1
17	21458577	+	HO_250453	Q1
17	21463553	+	HO_250455	Q1
17	21611752	+	HO_250468	Q1
17	21613614	+	HO_250469	Q1
17	21694815	+	HO_250484	Q1
17	21772052	+	HO_250499	Q1
17	21841707	+	HO_250503	Q1
17	21973091	+	HO_250540	Q1
17	21976456	+	HO_250545	Q1
17	21976922	+	HO_250546	Q1
17	21979657	+	HO_250549	Q1
17	21980571	+	HO_250550	Q1
17	21983213	+	HO_250553	Q1
17	21990407	+	HO_250561	Q1
17	22089758	+	HO_250566	Q1
17	22091553	+	HO_250567	Q1
17	22311106	+	HO_250576	Q1
17	22376165	+	HO_250580	Q1
17	22378149	+	HO_250581	Q1
17	22380525	+	HO_250582	Q1
17	22382913	+	HO_250583	Q1
17	22385247	+	HO_250584	Q1
17	22387630	+	HO_250585	Q1
17	22390713	+	HO_250586	Q1
17	22393785	+	HO_250587	Q1
17	22395730	+	HO_250588	Q1
17	22396797	+	HO_250589	Q1
17	22398075	+	HO_250590	Q1
17	22400378	+	HO_250591	Q1
17	22402737	+	HO_250592	Q1
17	22404713	+	HO_250593	Q1
17	22405723	+	HO_250594	Q1
17	22406590	+	HO_250595	Q1
17	22407943	+	HO_250596	Q1
17	22506990	+	HO_250610	Q1
17	22511992	+	HO_250611	Q1
17	22522895	+	HO_250615	Q1
17	22569413	+	HO_250620	Q1
17	22571331	+	HO_250621	Q1
17	22698648	+	HO_250627	Q1
17	22740918	+	HO_250629	Q1
17	22741921	+	HO_250630	Q1
17	26637798	+	HO_250633	Q1
17	26639532	+	HO_250634	Q1
17	26765494	+	HO_250648	Q1
17	26773231	+	HO_250653	Q1
1	232331497	+	HO_25068	Q1
1	9234298	+	HO_2507	Q1
1	232333297	+	HO_25070	Q1
17	26879689	+	HO_250715	Q1
17	26936849	+	HO_250717	Q1
17	26938029	+	HO_250720	Q1
17	26939356	+	HO_250721	Q1
17	26940807	+	HO_250723	Q1
17	26962291	+	HO_250728	Q1
17	27033559	+	HO_250733	Q1
17	27034524	+	HO_250734	Q1
17	27088461	+	HO_250740	Q1
17	27090469	+	HO_250741	Q1
17	27091276	+	HO_250742	Q1
17	27211834	+	HO_250750	Q1
17	27353210	+	HO_250768	Q1
17	27354551	+	HO_250769	Q1
17	27455681	+	HO_250780	Q1
17	27457364	+	HO_250781	Q1
17	27594420	+	HO_250793	Q1
17	27941228	+	HO_250816	Q1
17	28032641	+	HO_250818	Q1
17	28222056	+	HO_250830	Q1
17	28223324	+	HO_250831	Q1
17	28225021	+	HO_250832	Q1
17	28317110	+	HO_250854	Q1
17	28318052	+	HO_250855	Q1
17	28356502	+	HO_250859	Q1
17	28372909	+	HO_250868	Q1
17	28382325	+	HO_250873	Q1
17	28383881	+	HO_250874	Q1
17	28455702	+	HO_250888	Q1
17	28458618	+	HO_250891	Q1
17	28509916	+	HO_250898	Q1
17	28517077	+	HO_250899	Q1
17	28552897	+	HO_250906	Q1
17	28603765	+	HO_250918	Q1
17	28604927	+	HO_250919	Q1
17	28644507	+	HO_250923	Q1
1	232629462	+	HO_25093	Q1
17	28711938	+	HO_250933	Q1
17	28712729	+	HO_250934	Q1
17	28718519	+	HO_250938	Q1
17	28725494	+	HO_250940	Q1
17	28727752	+	HO_250942	Q1
17	28732342	+	HO_250945	Q1
17	28744927	+	HO_250948	Q1
17	28746185	+	HO_250949	Q1
17	28759929	+	HO_250955	Q1
17	28898479	+	HO_250975	Q1
17	28901994	+	HO_250979	Q1
17	28950458	+	HO_250983	Q1
17	28952264	+	HO_250984	Q1
17	29004935	+	HO_250991	Q1
17	29006572	+	HO_250992	Q1
17	29079469	+	HO_251004	Q1
17	29081546	+	HO_251006	Q1
17	29179361	+	HO_251021	Q1
17	29181299	+	HO_251022	Q1
17	29292233	+	HO_251039	Q1
17	29293964	+	HO_251041	Q1
17	29311080	+	HO_251043	Q1
17	29391310	+	HO_251054	Q1
17	29533467	+	HO_251061	Q1
17	29565913	+	HO_251066	Q1
17	29569397	+	HO_251071	Q1
17	29571950	+	HO_251073	Q1
17	29573578	+	HO_251074	Q1
17	29588267	+	HO_251083	Q1
17	29590145	+	HO_251084	Q1
17	29590702	+	HO_251085	Q1
17	29592561	+	HO_251087	Q1
17	29594247	+	HO_251088	Q1
17	29595296	+	HO_251089	Q1
17	29611994	+	HO_251096	Q1
17	29614138	+	HO_251097	Q1
17	29616856	+	HO_251099	Q1
17	29619191	+	HO_251100	Q1
17	29621655	+	HO_251101	Q1
17	30237920	+	HO_251138	Q1
17	30558953	+	HO_251177	Q1
17	30574407	+	HO_251184	Q1
17	30577800	+	HO_251185	Q1
17	30684731	+	HO_251212	Q1
17	30687212	+	HO_251213	Q1
17	30697683	+	HO_251216	Q1
1	232832634	+	HO_25122	Q1
17	30706608	+	HO_251222	Q1
17	30707990	+	HO_251223	Q1
17	30710810	+	HO_251224	Q1
17	30729051	+	HO_251230	Q1
17	30732329	+	HO_251235	Q1
17	30736084	+	HO_251236	Q1
17	30823964	+	HO_251246	Q1
17	30978958	+	HO_251267	Q1
17	30981563	+	HO_251268	Q1
1	232880946	+	HO_25128	Q1
1	232892613	+	HO_25130	Q1
17	31390634	+	HO_251301	Q1
17	31393080	+	HO_251302	Q1
17	31450863	+	HO_251312	Q1
17	31487292	+	HO_251319	Q1
17	31489122	+	HO_251320	Q1
17	31517681	+	HO_251324	Q1
17	31549243	+	HO_251331	Q1
17	31558489	+	HO_251336	Q1
17	31560741	+	HO_251337	Q1
17	31598725	+	HO_251341	Q1
17	31858377	+	HO_251366	Q1
17	31916282	+	HO_251372	Q1
17	31917905	+	HO_251373	Q1
17	31937760	+	HO_251375	Q1
17	32008181	+	HO_251381	Q1
1	9247491	+	HO_2514	Q1
17	32142888	+	HO_251408	Q1
17	32237605	+	HO_251415	Q1
17	32238368	+	HO_251416	Q1
17	32265102	+	HO_251420	Q1
17	32268660	+	HO_251423	Q1
17	32285481	+	HO_251426	Q1
17	32341283	+	HO_251432	Q1
17	32445513	+	HO_251438	Q1
17	32488149	+	HO_251444	Q1
17	32923410	+	HO_251497	Q1
17	32929068	+	HO_251501	Q1
17	32991124	+	HO_251511	Q1
1	233290890	+	HO_25153	Q1
17	33291758	+	HO_251530	Q1
17	33293782	+	HO_251531	Q1
17	33294561	+	HO_251532	Q1
17	33626813	+	HO_251559	Q1
17	33884066	+	HO_251581	Q1
17	34011183	+	HO_251586	Q1
17	34041025	+	HO_251590	Q1
17	34359163	+	HO_251622	Q1
17	34427257	+	HO_251628	Q1
17	34566547	+	HO_251634	Q1
17	34582453	+	HO_251639	Q1
1	233329105	+	HO_25164	Q1
17	34621196	+	HO_251643	Q1
17	34625381	+	HO_251644	Q1
17	34627302	+	HO_251645	Q1
17	34636858	+	HO_251648	Q1
17	34857332	+	HO_251673	Q1
17	35088485	+	HO_251696	Q1
17	35152166	+	HO_251709	Q1
17	35194810	+	HO_251712	Q1
17	35278537	+	HO_251722	Q1
17	35459943	+	HO_251747	Q1
17	35732592	+	HO_251784	Q1
17	35740664	+	HO_251785	Q1
17	35742164	+	HO_251786	Q1
17	35765472	+	HO_251792	Q1
17	35769833	+	HO_251794	Q1
17	35770735	+	HO_251795	Q1
17	35844522	+	HO_251804	Q1
17	35890499	+	HO_251816	Q1
17	35895500	+	HO_251817	Q1
17	36179864	+	HO_251840	Q1
17	36182276	+	HO_251842	Q1
17	36184006	+	HO_251843	Q1
17	36391700	+	HO_251878	Q1
17	36442766	+	HO_251887	Q1
17	36545987	+	HO_251902	Q1
17	36593183	+	HO_251905	Q1
17	36597833	+	HO_251907	Q1
17	36659245	+	HO_251923	Q1
17	36700972	+	HO_251926	Q1
17	36722840	+	HO_251930	Q1
17	36730741	+	HO_251933	Q1
17	36741871	+	HO_251937	Q1
17	36761236	+	HO_251941	Q1
1	233613647	+	HO_25195	Q1
17	36804826	+	HO_251950	Q1
17	36828273	+	HO_251957	Q1
17	36879373	+	HO_251964	Q1
17	36930704	+	HO_251970	Q1
17	36932471	+	HO_251973	Q1
17	36935361	+	HO_251975	Q1
17	36940031	+	HO_251981	Q1
17	37359997	+	HO_252019	Q1
17	37566361	+	HO_252042	Q1
17	37671002	+	HO_252052	Q1
17	37921203	+	HO_252075	Q1
17	38253753	+	HO_252104	Q1
17	38256316	+	HO_252106	Q1
17	38257715	+	HO_252107	Q1
17	38322778	+	HO_252112	Q1
17	38353166	+	HO_252116	Q1
17	38418172	+	HO_252124	Q1
17	38419710	+	HO_252125	Q1
17	38420610	+	HO_252126	Q1
17	38427551	+	HO_252130	Q1
17	38429599	+	HO_252131	Q1
17	38451939	+	HO_252137	Q1
17	38453206	+	HO_252139	Q1
17	38454827	+	HO_252140	Q1
17	38465297	+	HO_252144	Q1
17	38466110	+	HO_252145	Q1
17	38469180	+	HO_252147	Q1
17	38476703	+	HO_252150	Q1
17	38479948	+	HO_252154	Q1
17	38484308	+	HO_252155	Q1
17	38509091	+	HO_252163	Q1
17	38511290	+	HO_252164	Q1
17	38534084	+	HO_252171	Q1
17	38558791	+	HO_252184	Q1
17	38559380	+	HO_252185	Q1
17	38560656	+	HO_252186	Q1
17	38562684	+	HO_252187	Q1
17	38563943	+	HO_252189	Q1
17	38568848	+	HO_252192	Q1
17	38571746	+	HO_252195	Q1
17	38573586	+	HO_252197	Q1
17	38576633	+	HO_252198	Q1
17	38577909	+	HO_252199	Q1
1	9260774	+	HO_2522	Q1
17	38579490	+	HO_252200	Q1
17	38601640	+	HO_252207	Q1
17	38604120	+	HO_252210	Q1
17	38605157	+	HO_252211	Q1
17	38606994	+	HO_252213	Q1
17	38611612	+	HO_252216	Q1
17	38630613	+	HO_252219	Q1
17	38632522	+	HO_252221	Q1
17	38663939	+	HO_252227	Q1
17	38669539	+	HO_252228	Q1
17	38672615	+	HO_252230	Q1
17	38675451	+	HO_252231	Q1
17	38704566	+	HO_252241	Q1
17	38706512	+	HO_252242	Q1
17	38731923	+	HO_252253	Q1
17	38735737	+	HO_252254	Q1
17	38746288	+	HO_252257	Q1
17	38750147	+	HO_252262	Q1
17	38798866	+	HO_252268	Q1
17	38871506	+	HO_252285	Q1
17	39150424	+	HO_252314	Q1
17	39152068	+	HO_252315	Q1
17	39196996	+	HO_252334	Q1
17	39198326	+	HO_252335	Q1
17	39218274	+	HO_252342	Q1
17	39226318	+	HO_252347	Q1
17	39337361	+	HO_252360	Q1
17	39574226	+	HO_252375	Q1
17	39617153	+	HO_252396	Q1
17	39619351	+	HO_252398	Q1
17	39625534	+	HO_252400	Q1
17	39627031	+	HO_252401	Q1
17	39628043	+	HO_252402	Q1
17	39666456	+	HO_252412	Q1
17	39668870	+	HO_252416	Q1
17	39675655	+	HO_252420	Q1
17	39701407	+	HO_252428	Q1
1	233905952	+	HO_25243	Q1
17	39752880	+	HO_252442	Q1
17	39755488	+	HO_252443	Q1
17	39952936	+	HO_252463	Q1
17	40062232	+	HO_252491	Q1
17	40064046	+	HO_252492	Q1
17	40069168	+	HO_252493	Q1
17	40070972	+	HO_252494	Q1
17	40088877	+	HO_252500	Q1
17	40090590	+	HO_252501	Q1
17	40091375	+	HO_252502	Q1
17	40092659	+	HO_252504	Q1
17	40112302	+	HO_252508	Q1
17	40121387	+	HO_252511	Q1
17	40124054	+	HO_252512	Q1
17	40141188	+	HO_252514	Q1
17	40176861	+	HO_252519	Q1
17	40179029	+	HO_252520	Q1
17	40190815	+	HO_252525	Q1
17	40218448	+	HO_252530	Q1
17	40219930	+	HO_252531	Q1
17	40327582	+	HO_252552	Q1
17	40339797	+	HO_252555	Q1
17	40340727	+	HO_252556	Q1
17	40341821	+	HO_252558	Q1
17	40346202	+	HO_252563	Q1
17	40361803	+	HO_252567	Q1
17	40364132	+	HO_252568	Q1
17	40442768	+	HO_252578	Q1
17	40444456	+	HO_252579	Q1
17	40445230	+	HO_252580	Q1
17	40464381	+	HO_252583	Q1
17	40536327	+	HO_252591	Q1
17	40703282	+	HO_252596	Q1
17	41025269	+	HO_252634	Q1
1	234098497	+	HO_25264	Q1
17	41102260	+	HO_252650	Q1
17	41377001	+	HO_252673	Q1
17	41527290	+	HO_252686	Q1
17	41546212	+	HO_252691	Q1
17	41571537	+	HO_252695	Q1
17	41586968	+	HO_252698	Q1
17	41598532	+	HO_252702	Q1
17	41618466	+	HO_252707	Q1
17	41627265	+	HO_252708	Q1
17	41632936	+	HO_252710	Q1
17	41650087	+	HO_252717	Q1
17	41652146	+	HO_252718	Q1
17	41665278	+	HO_252726	Q1
17	41666372	+	HO_252727	Q1
17	41688554	+	HO_252733	Q1
17	41689961	+	HO_252735	Q1
17	41717615	+	HO_252743	Q1
17	41784553	+	HO_252768	Q1
17	41785495	+	HO_252769	Q1
17	41799636	+	HO_252776	Q1
17	41810782	+	HO_252781	Q1
17	41812557	+	HO_252782	Q1
17	41836662	+	HO_252788	Q1
17	41864062	+	HO_252792	Q1
17	41875840	+	HO_252800	Q1
17	41876654	+	HO_252801	Q1
17	41881349	+	HO_252805	Q1
17	42027250	+	HO_252828	Q1
17	42027838	+	HO_252829	Q1
1	234247961	+	HO_25283	Q1
17	42039539	+	HO_252835	Q1
17	42041279	+	HO_252836	Q1
17	42051355	+	HO_252841	Q1
17	42071460	+	HO_252846	Q1
17	42073433	+	HO_252847	Q1
17	42098851	+	HO_252853	Q1
17	42114547	+	HO_252860	Q1
17	42120431	+	HO_252862	Q1
17	42123280	+	HO_252865	Q1
17	42163888	+	HO_252873	Q1
17	42165355	+	HO_252874	Q1
17	42166027	+	HO_252875	Q1
1	234267188	+	HO_25288	Q1
17	42180396	+	HO_252882	Q1
17	42181872	+	HO_252883	Q1
1	234268070	+	HO_25289	Q1
1	234307957	+	HO_25290	Q1
17	42275490	+	HO_252901	Q1
17	42277683	+	HO_252902	Q1
17	42287841	+	HO_252906	Q1
17	42290131	+	HO_252908	Q1
17	42308877	+	HO_252915	Q1
17	42403786	+	HO_252931	Q1
17	42421283	+	HO_252943	Q1
17	42448911	+	HO_252950	Q1
17	42535706	+	HO_252966	Q1
17	42537490	+	HO_252967	Q1
17	42547593	+	HO_252973	Q1
17	42553780	+	HO_252979	Q1
17	42555398	+	HO_252981	Q1
17	42565971	+	HO_252987	Q1
17	42658541	+	HO_253001	Q1
17	42669218	+	HO_253006	Q1
17	42669780	+	HO_253007	Q1
17	42671447	+	HO_253009	Q1
17	42674913	+	HO_253013	Q1
17	42676561	+	HO_253015	Q1
17	42680691	+	HO_253020	Q1
17	42681564	+	HO_253021	Q1
17	42683615	+	HO_253023	Q1
17	42744405	+	HO_253035	Q1
17	42760516	+	HO_253041	Q1
17	42762214	+	HO_253042	Q1
17	42779873	+	HO_253045	Q1
17	42781608	+	HO_253046	Q1
17	42783088	+	HO_253048	Q1
1	234479709	+	HO_25305	Q1
17	42795113	+	HO_253051	Q1
17	42934063	+	HO_253078	Q1
17	42971662	+	HO_253084	Q1
17	42972733	+	HO_253085	Q1
17	42973727	+	HO_253086	Q1
17	42981361	+	HO_253091	Q1
17	43021473	+	HO_253101	Q1
17	43025563	+	HO_253105	Q1
17	43026130	+	HO_253106	Q1
17	43231938	+	HO_253133	Q1
17	43233986	+	HO_253136	Q1
17	43234963	+	HO_253137	Q1
17	43238346	+	HO_253140	Q1
17	43241422	+	HO_253144	Q1
17	43242355	+	HO_253145	Q1
17	43244765	+	HO_253148	Q1
17	43245939	+	HO_253150	Q1
17	43246665	+	HO_253151	Q1
17	43250085	+	HO_253154	Q1
17	43251953	+	HO_253156	Q1
17	43255192	+	HO_253160	Q1
1	234607967	+	HO_25317	Q1
17	43264512	+	HO_253170	Q1
17	43265156	+	HO_253171	Q1
17	43266893	+	HO_253174	Q1
17	43267809	+	HO_253175	Q1
17	43271586	+	HO_253180	Q1
17	43273417	+	HO_253184	Q1
17	43274253	+	HO_253185	Q1
17	43278249	+	HO_253189	Q1
17	43279139	+	HO_253190	Q1
17	43282367	+	HO_253192	Q1
17	43284394	+	HO_253194	Q1
17	43285314	+	HO_253195	Q1
17	43288221	+	HO_253197	Q1
17	43288849	+	HO_253198	Q1
17	43290569	+	HO_253200	Q1
17	43294801	+	HO_253205	Q1
17	43296654	+	HO_253207	Q1
17	43297530	+	HO_253208	Q1
17	43300317	+	HO_253211	Q1
17	43301177	+	HO_253212	Q1
17	43317636	+	HO_253219	Q1
17	43323391	+	HO_253220	Q1
17	43361131	+	HO_253226	Q1
17	43387781	+	HO_253230	Q1
17	43451294	+	HO_253240	Q1
17	43452868	+	HO_253241	Q1
17	43453638	+	HO_253242	Q1
17	43544503	+	HO_253255	Q1
17	43588882	+	HO_253263	Q1
17	43602227	+	HO_253266	Q1
17	43647064	+	HO_253280	Q1
17	43691731	+	HO_253292	Q1
17	43754610	+	HO_253301	Q1
17	43756593	+	HO_253302	Q1
17	43832257	+	HO_253319	Q1
17	43833905	+	HO_253320	Q1
17	43843458	+	HO_253322	Q1
17	43890971	+	HO_253324	Q1
17	43939221	+	HO_253336	Q1
17	43983084	+	HO_253342	Q1
17	43999774	+	HO_253345	Q1
17	44004382	+	HO_253346	Q1
17	44007098	+	HO_253349	Q1
1	234802703	+	HO_25335	Q1
17	44065876	+	HO_253357	Q1
17	44123031	+	HO_253371	Q1
1	234804173	+	HO_25338	Q1
17	44177723	+	HO_253388	Q1
17	44178838	+	HO_253389	Q1
17	44182063	+	HO_253392	Q1
17	44198539	+	HO_253397	Q1
17	44201000	+	HO_253398	Q1
1	9291963	+	HO_2534	Q1
17	44209813	+	HO_253404	Q1
1	234811404	+	HO_25341	Q1
17	44217747	+	HO_253411	Q1
17	44237808	+	HO_253419	Q1
17	44239312	+	HO_253420	Q1
17	44265293	+	HO_253430	Q1
17	44267957	+	HO_253434	Q1
17	44308962	+	HO_253445	Q1
17	44309522	+	HO_253446	Q1
17	44312397	+	HO_253450	Q1
17	44315967	+	HO_253454	Q1
17	44323187	+	HO_253458	Q1
17	44351760	+	HO_253466	Q1
17	44353178	+	HO_253467	Q1
17	44355488	+	HO_253469	Q1
17	44362152	+	HO_253473	Q1
17	44374808	+	HO_253484	Q1
17	44385090	+	HO_253490	Q1
17	44397906	+	HO_253494	Q1
1	9294130	+	HO_2535	Q1
17	44524389	+	HO_253505	Q1
17	44525593	+	HO_253506	Q1
17	44569506	+	HO_253521	Q1
17	44646178	+	HO_253533	Q1
17	44757968	+	HO_253551	Q1
17	44760820	+	HO_253555	Q1
17	44761558	+	HO_253556	Q1
17	44775934	+	HO_253565	Q1
17	44787398	+	HO_253568	Q1
17	44830869	+	HO_253579	Q1
17	44960449	+	HO_253600	Q1
17	44966510	+	HO_253603	Q1
17	44969409	+	HO_253604	Q1
17	44982565	+	HO_253610	Q1
17	44984701	+	HO_253611	Q1
17	45006130	+	HO_253614	Q1
17	45010335	+	HO_253616	Q1
17	45018564	+	HO_253618	Q1
17	45020132	+	HO_253619	Q1
17	45021389	+	HO_253620	Q1
17	45052503	+	HO_253627	Q1
17	45114611	+	HO_253636	Q1
17	45119866	+	HO_253639	Q1
17	45121763	+	HO_253640	Q1
17	45130318	+	HO_253645	Q1
17	45131648	+	HO_253646	Q1
17	45143584	+	HO_253651	Q1
17	45220819	+	HO_253664	Q1
17	45223274	+	HO_253665	Q1
17	45225396	+	HO_253666	Q1
17	45231625	+	HO_253667	Q1
17	45242838	+	HO_253674	Q1
17	45246382	+	HO_253678	Q1
1	235102098	+	HO_25368	Q1
17	45355022	+	HO_253709	Q1
17	45396100	+	HO_253723	Q1
17	45397249	+	HO_253724	Q1
17	45426705	+	HO_253732	Q1
17	45429174	+	HO_253735	Q1
17	45430944	+	HO_253736	Q1
17	45432101	+	HO_253737	Q1
17	45490096	+	HO_253753	Q1
17	45584436	+	HO_253766	Q1
17	45585726	+	HO_253768	Q1
17	45621192	+	HO_253780	Q1
1	235151240	+	HO_25379	Q1
17	45840655	+	HO_253810	Q1
1	235308924	+	HO_25384	Q1
17	46192610	+	HO_253859	Q1
17	46193929	+	HO_253860	Q1
17	46224511	+	HO_253869	Q1
17	46237872	+	HO_253872	Q1
17	46253381	+	HO_253878	Q1
1	235326930	+	HO_25388	Q1
17	46260755	+	HO_253881	Q1
17	46266172	+	HO_253885	Q1
17	46268087	+	HO_253886	Q1
1	235329090	+	HO_25390	Q1
17	46770542	+	HO_253923	Q1
17	46772736	+	HO_253924	Q1
17	46820330	+	HO_253934	Q1
17	46850765	+	HO_253942	Q1
17	46852604	+	HO_253944	Q1
17	46904352	+	HO_253955	Q1
17	46978298	+	HO_253968	Q1
17	47324257	+	HO_254001	Q1
17	47425710	+	HO_254015	Q1
17	47530710	+	HO_254024	Q1
1	235411667	+	HO_25403	Q1
17	47649136	+	HO_254033	Q1
17	47649737	+	HO_254034	Q1
17	47693295	+	HO_254040	Q1
17	47695274	+	HO_254042	Q1
17	47700641	+	HO_254046	Q1
17	47708477	+	HO_254049	Q1
17	47732917	+	HO_254055	Q1
17	47811201	+	HO_254070	Q1
17	47846676	+	HO_254073	Q1
17	47849626	+	HO_254074	Q1
17	47851717	+	HO_254075	Q1
17	47895810	+	HO_254086	Q1
17	48037095	+	HO_254117	Q1
17	48038305	+	HO_254118	Q1
17	48049115	+	HO_254121	Q1
17	48055593	+	HO_254124	Q1
1	235503725	+	HO_25413	Q1
17	48100858	+	HO_254133	Q1
17	48430976	+	HO_254163	Q1
17	48491836	+	HO_254168	Q1
17	48546901	+	HO_254183	Q1
17	48550225	+	HO_254185	Q1
17	48550846	+	HO_254186	Q1
17	48551365	+	HO_254187	Q1
17	48563191	+	HO_254195	Q1
17	48563900	+	HO_254196	Q1
17	48565000	+	HO_254197	Q1
17	48582863	+	HO_254202	Q1
17	48584658	+	HO_254203	Q1
17	48597027	+	HO_254204	Q1
17	48613893	+	HO_254207	Q1
17	48646035	+	HO_254221	Q1
1	235587508	+	HO_25423	Q1
17	48908108	+	HO_254259	Q1
17	48909179	+	HO_254260	Q1
17	48909969	+	HO_254261	Q1
17	48995387	+	HO_254279	Q1
17	48996951	+	HO_254280	Q1
17	49013350	+	HO_254286	Q1
17	49016239	+	HO_254290	Q1
17	49126227	+	HO_254306	Q1
17	49150635	+	HO_254312	Q1
17	49165028	+	HO_254319	Q1
17	49209937	+	HO_254326	Q1
17	49225666	+	HO_254333	Q1
17	49230464	+	HO_254336	Q1
17	49259639	+	HO_254345	Q1
17	49361268	+	HO_254355	Q1
17	49362954	+	HO_254356	Q1
1	235649064	+	HO_25436	Q1
17	49414581	+	HO_254365	Q1
1	235651087	+	HO_25437	Q1
17	49494645	+	HO_254371	Q1
17	49495879	+	HO_254372	Q1
17	49498080	+	HO_254375	Q1
17	49504207	+	HO_254376	Q1
17	49505112	+	HO_254377	Q1
17	49507322	+	HO_254379	Q1
17	49571346	+	HO_254384	Q1
17	49573514	+	HO_254386	Q1
17	49576366	+	HO_254389	Q1
17	49577479	+	HO_254390	Q1
17	49585195	+	HO_254392	Q1
1	9360243	+	HO_2544	Q1
17	49763280	+	HO_254406	Q1
17	49850797	+	HO_254416	Q1
17	49851896	+	HO_254417	Q1
17	49855907	+	HO_254418	Q1
17	49890242	+	HO_254429	Q1
17	49901447	+	HO_254432	Q1
17	49909284	+	HO_254440	Q1
17	49914153	+	HO_254443	Q1
17	49914813	+	HO_254444	Q1
17	49992352	+	HO_254461	Q1
17	49993032	+	HO_254462	Q1
17	49994308	+	HO_254464	Q1
17	50001190	+	HO_254466	Q1
17	50058090	+	HO_254474	Q1
17	50072805	+	HO_254475	Q1
17	50077749	+	HO_254479	Q1
17	50087925	+	HO_254480	Q1
17	50089011	+	HO_254481	Q1
17	50095924	+	HO_254484	Q1
17	50096607	+	HO_254485	Q1
17	50108879	+	HO_254492	Q1
17	50128993	+	HO_254502	Q1
17	50129806	+	HO_254503	Q1
17	50130828	+	HO_254504	Q1
17	50131718	+	HO_254505	Q1
17	50132373	+	HO_254506	Q1
17	50148431	+	HO_254512	Q1
17	50149364	+	HO_254513	Q1
17	50166304	+	HO_254521	Q1
17	50202317	+	HO_254531	Q1
17	50202877	+	HO_254532	Q1
17	50220742	+	HO_254537	Q1
17	50257309	+	HO_254541	Q1
17	50266038	+	HO_254543	Q1
17	50272659	+	HO_254544	Q1
17	50283541	+	HO_254549	Q1
17	50345500	+	HO_254560	Q1
17	50347145	+	HO_254561	Q1
17	50425269	+	HO_254579	Q1
17	50426751	+	HO_254580	Q1
17	50465017	+	HO_254584	Q1
17	50465619	+	HO_254585	Q1
17	50469919	+	HO_254590	Q1
17	50470751	+	HO_254591	Q1
17	50475474	+	HO_254595	Q1
17	50478062	+	HO_254596	Q1
17	50509029	+	HO_254603	Q1
17	50541459	+	HO_254614	Q1
17	50542916	+	HO_254615	Q1
17	50544467	+	HO_254617	Q1
17	50545344	+	HO_254618	Q1
17	50546624	+	HO_254619	Q1
17	50558705	+	HO_254626	Q1
17	50560256	+	HO_254629	Q1
17	50562508	+	HO_254630	Q1
17	50584077	+	HO_254635	Q1
17	50594918	+	HO_254638	Q1
17	50634207	+	HO_254648	Q1
17	50635779	+	HO_254649	Q1
17	50663308	+	HO_254652	Q1
17	50836466	+	HO_254674	Q1
17	50839850	+	HO_254675	Q1
17	50865497	+	HO_254679	Q1
17	50867202	+	HO_254681	Q1
17	50947471	+	HO_254694	Q1
17	51121529	+	HO_254701	Q1
17	51161939	+	HO_254710	Q1
17	51165563	+	HO_254712	Q1
17	51261550	+	HO_254723	Q1
1	236064027	+	HO_25474	Q1
1	236066254	+	HO_25476	Q1
17	51796185	+	HO_254771	Q1
17	51819874	+	HO_254774	Q1
