chr	pos	strand	gene
3L	4059660	+	CG1136
3L	2172995	-	CG15820
3R	22016391	-	Idh3b
3R	22016825	-	Idh3b
2L	20082304	-	fok
2L	20081606	-	fok
3L	19932930	+	RhoGDI
3R	17412680	+	CG5863
2R	22378484	+	Rtf1
2R	22377856	+	Rtf1
2R	18382704	-	BomBc1
2L	21577103	+	Lamp1
3R	14561521	+	CG14850
2L	5990441	-	lid
2L	5989400	-	lid
2L	5989463	-	lid
2L	4944256	-	mRpL24
3R	24897613	+	CG11069
2R	12700851	+	wuc
2L	21160783	+	Pld3
2L	21160903	+	Pld3
2L	21377995	+	CG8665
2L	20642216	+	Sfp38D
2L	20641622	+	Sfp38D
3L	14991667	+	mnd
2L	10354743	-	CG5367
2L	21903739	+	CG1421
3R	17685807	+	CG31360
2R	21658777	+	ND-B12
3R	7061919	+	djl
2R	7178290	+	CG11060
3L	18618305	-	not
3L	18618806	-	not
2L	10341503	+	SamDC
3L	18997875	-	CG3808
2R	17140495	-	CG43107
3R	5425369	-	CG12147
2R	21666108	+	CG42363
3R	28807501	+	CheB98a
3R	8341661	-	CG9601
2R	6049874	-	CG34212
X	11071441	-	sev
2L	4763537	+	CG42523
2L	4763951	+	CG42523
X	16802000	+	CG4789
2L	7408475	+	CG5177
2L	7408600	+	CG5177
2L	3701092	+	Sfp24C1
X	8404516	+	CG10555
X	8403942	+	CG10555
X	4266669	+	CG12691
3R	23759483	-	SdhD
3R	6747068	-	CG34297
2L	11997965	+	Ada1-1
X	14051818	-	Ste:CG33243
2L	17458775	+	CG5050
3L	9870674	+	CG8108
2L	19041541	+	mib2
2L	19041473	+	mib2
3R	11684672	-	CG6834
3L	10459621	-	Gem3
3L	10459081	-	Gem3
3L	13840197	-	CG8757
2L	15037841	+	yellow-c
2L	2849232	-	CG3104
2L	2848989	-	CG3104
2R	15864309	-	Rif1
3R	19406294	+	CG5316
2R	20264848	+	RpS18
X	15465027	+	CG6294
X	15466812	+	CG6294
3R	29928766	+	CG15522
2R	21177754	-	CG4286
2R	5797195	-	Or42b
2L	20103386	-	CG13970
3L	74486	-	CG13405
3L	73945	-	CG13405
3L	9894807	-	CG6707
2R	11862015	+	CG34230
3R	6596625	-	CG1138
2L	16048626	+	CG45084
2L	16048757	+	CG45084
3R	31083407	+	Sox100B
2L	10384723	+	CG5096
3R	14220560	-	CG33109
3R	19397430	-	CG31244
2L	6346548	-	CG9497
2L	6346430	-	CG9497
2L	12451945	-	CG5418
2L	8309961	+	Mettl14
3L	693083	-	CG13894
3L	16106428	+	CG43295
3R	17455890	-	CG14330
3L	22552019	+	Trxr-2
3R	15932887	+	Fbxl7
X	8483174	+	Cp38
X	8483311	+	Cp38
3L	18865514	+	CG6865
3L	9097374	+	CG13315
3L	9097494	+	CG13315
X	16306922	+	CG3679
X	16307377	+	CG3679
3L	21223118	+	CG43219
X	4639112	+	pon
3R	30003681	-	Nph
3R	16994542	-	EMC2A
3R	16994683	-	EMC2A
4	213165	+	Crk
2R	11259106	-	Cpr47Ec
2R	12033725	+	pds5
2L	4815613	-	CG3225
X	11576152	+	CG11696
3L	18576326	+	AstC-R1
X	20254691	+	Rab10
Y	3350374	+	CG45770
3R	4577939	-	CG32945
3L	16584022	+	Rpn12
X	13022949	+	CG2209
2L	3691737	+	Drgx
2L	3692114	+	Drgx
3R	15211347	+	Mau2
2L	16891239	+	CG42556
X	11486546	-	CG33235
X	1920318	+	mip130
2L	1982099	+	CG15362
2R	18409835	+	GstE9
2R	17138831	+	Gbp2
2R	17139595	+	Gbp2
2L	10695000	-	CG7300
2L	10695209	-	CG7300
2L	4189284	+	lectin-24Db
Y	563165	+	kl-3
X	21307586	-	CG1801
2R	7149174	-	CG12828
2R	24507706	+	CG13581
3R	24717998	+	Rpb10
2L	16296051	-	heix
2R	16047243	+	SP2353
2R	16046255	+	SP2353
2R	24123263	+	CG3257
3R	7154219	+	Sas-4
3L	1933602	+	Dbx
X	16286988	+	UQCR-14
2R	8611379	-	CG8642
2R	1121107	+	rl
2R	1125927	+	rl
2R	14198478	-	VGAT
2L	8009603	-	Glyat
X	20248197	+	Peritrophin-A
X	2727568	+	vilya
X	19082566	+	CG14191
3R	13679588	-	omd
3R	13679440	-	omd
X	1378857	+	AMPKalpha
X	1378896	+	AMPKalpha
3R	22700582	-	CCAP
2L	8381821	-	CG13392
2L	8381905	-	CG13392
2R	23085881	-	CG9877
3L	16332789	+	retinin
3R	30643767	-	CG31013
3R	8248054	+	CG18749
3R	8247855	+	CG18749
2R	16673461	-	Pgant9
3L	15049179	-	CG43678
X	10458186	-	Or9a
3R	25309429	-	CG31099
3L	18908260	-	Ir75d
3R	28598059	-	Noa36
3L	12150329	+	CG32099
2L	2057967	+	Or22c
2R	12924664	+	CG13319
2L	901316	+	Lsp1beta
mitochondrion_genome	3009	+	mt:CoI
3R	16434740	+	CG17565
2L	21098932	+	CG34136
3R	30213315	-	CecB
2L	1758286	-	CG17650
2L	2264231	-	CG34049
2L	3706551	-	CG31777
2R	12183844	-	SmF
2R	18539416	+	CG45087
2L	6426371	+	Fic
2R	20685605	-	Gr57a
3R	28486062	+	CG1894
X	10418219	+	RabX2
2R	21536894	-	CG30287
2L	8190297	-	CG34134
2L	4973687	+	CG14043
3R	26657531	+	Tb
2L	10278951	-	CG34043
3R	9731221	-	alphaTub85E
2L	19102909	+	CG17344
2R	22105963	+	Plekhm1
3L	11922610	-	SdhAL
2R	14427336	-	phyl
X	1468692	+	CG14777
3R	25384623	+	CG31437
2R	11248610	+	CG34227
3L	4210880	-	Cpr64Ab
3R	21021044	-	CG17278
X	9604280	+	Gga
2R	21796941	+	CG34204
2R	22172803	-	CG3045
2L	18704454	+	CG10343
2L	18826716	+	Ugt36D1
2L	18826553	+	Ugt36D1
3R	10225587	+	CG34107
2L	5535861	-	tomb
2R	22985420	-	CG9897
2L	21472418	-	His2B:CG33894
3R	20860187	-	KaiR1D
X	20248309	-	CG17068
3L	9362042	+	Pdxk
3L	9048724	+	CG5144
2L	2768612	+	Taf10
3R	6347519	+	CG18048
2R	20279066	-	Mpcp1
2L	8412144	-	CG13398
2L	8412411	-	CG13398
2R	16341242	+	Hmgs
3L	15576313	+	dop
2L	21497608	+	His1:CG33840
X	11875306	-	CG10352
2L	10854604	+	SmydA-3
2R	14413851	+	Sin1
2L	9747839	-	Cyp4e3
2L	13370287	-	ND-B22
2L	13370103	-	ND-B22
2L	20089698	+	neb
2L	10055935	+	Cpr31A
2L	14278002	+	CG32971
3R	17410840	+	CG5860
3R	11697662	+	CG14717
3R	11698327	+	CG14717
3R	21770279	+	Burs
2L	21537505	-	His2B:CG33868
2R	24781726	-	TyrRS-m
2R	8665223	+	ptc
2L	1731033	-	CG17652
2L	1731358	-	CG17652
3L	18600150	-	CG4174
2R	15309931	-	CG8152
X	949052	-	CG3690
X	948585	-	CG3690
3R	9779528	+	RpS29
3R	9779078	+	RpS29
2R	5758065	-	CG7791
2R	24533374	-	CG4622
X	15841769	-	ArgRS
X	783302	+	fz3
X	784222	+	fz3
3L	1401612	+	CG32320
3L	18868945	+	Dysb
3L	18869219	+	Dysb
2L	16291948	+	CG17329
3L	3471555	-	CG32267
3R	21061680	-	Cortactin
2R	14392209	+	CG10104
2R	13580586	-	CG45088
2R	12038851	+	128up
3R	18278181	-	CG7142
2R	14157106	+	pea
X	12897503	-	CG32650
3R	27329693	-	CG3330
3R	13398583	+	CG14377
3R	13398197	+	CG14377
3R	8814685	-	aqz
3R	8817662	-	aqz
3R	8813490	-	aqz
2R	23956406	+	thoc5
3R	27957356	-	CG42487
2R	18399223	+	GstE1
2L	4392778	+	Tps1
3L	21628316	+	Alg11
3L	21628571	+	Alg11
3R	9815928	-	CG16904
3R	11736810	-	Blm
2R	22079381	+	GlcT
3R	6251683	+	Osi7
3L	5659700	-	Sse
2L	7454826	-	Gr28b
3L	12462994	-	eyg
3L	12462537	-	eyg
2L	6838995	+	sens-2
X	16388820	-	TH1
X	16389150	-	TH1
3R	23935964	+	CG5854
3R	9761305	-	Snap24
X	20978868	+	CG44426
2L	407969	+	RpI135
3R	8778379	-	CG33191
2L	17011476	-	CG6304
2L	17011548	-	CG6304
2R	11652339	+	CG34228
3L	22868508	-	Arf79F
3L	22868380	-	Arf79F
3R	15206703	-	Spn88Eb
2L	21470078	+	His3:CG33824
2L	20827724	+	CG9331
2L	20827744	+	CG9331
2R	21613845	-	CG18870
2R	21614763	-	CG18870
3R	28292656	+	Mst98Ca
3L	15578769	-	mrn
3L	20507375	+	CG5078
X	23012140	-	Rab21
2R	7153738	-	Spn43Ad
3L	1883892	-	Aprt
3L	1883795	-	Aprt
3R	25263267	-	GlnRS
2L	10174090	+	CG13137
3R	22024259	-	CG6028
3L	12502647	+	CG10681
2R	18866260	+	DptA
2R	23600914	-	IM18
2L	4438201	+	CG43056
2L	71390	+	dbr
2L	71081	+	dbr
3R	26187018	-	CG6073
3R	26187307	-	CG6073
3R	30058131	+	CG7950
3R	4387018	+	Cont
3R	7392280	+	CG42650
3R	8323054	+	Or85a
2L	15810980	-	CG42876
2L	15810571	-	CG42876
2L	16704286	-	CG31808
3L	2389650	+	Mzt1
3R	21128906	+	CG5793
3R	21129601	+	CG5793
2R	17690275	-	swi2
3L	18070459	-	CG44005
3L	18070300	-	CG44005
3R	19226903	-	CG11703
X	946662	-	CG3699
3R	22814483	-	CG13840
3R	17153107	+	CG5292
3R	17153771	+	CG5292
2L	10490461	+	CG6144
3L	17818073	-	Ir75b
3L	3894833	+	Fie
2R	8717695	+	PGRP-SC2
3L	14583222	-	HGTX
3R	9983186	-	Art4
3R	9982816	-	Art4
X	2078455	+	CG4025
3L	22265806	-	CG11523
2R	22089423	-	CG43393
3R	11114671	-	CG6629
3L	15024009	+	CG32148
2L	21423014	-	His2B:CG17949
3R	9514827	+	Rlb1
2R	5669986	+	CG8245
3R	6111671	-	Obp83g
2R	10354389	+	CG46298
3L	15978435	+	CG17029
3L	13516273	-	CG10710
X	15350021	+	CG6227
3R	31763304	-	CG2150
2R	14857447	-	CG33506
2R	14258787	+	CG8531
3R	6304505	+	CG46396
3R	4335438	-	Skp2
3R	4334879	-	Skp2
2R	10740396	-	CG33144
2R	10740054	-	CG33144
3L	13040976	+	Srrm1
2L	12036003	-	Tom70
2L	12035984	-	Tom70
2L	6684842	-	CG11327
X	10894954	-	CG1582
X	10894747	-	CG1582
2R	24574503	+	CG3511
3R	8982732	-	RagA-B
2R	12185506	+	CG13175
3L	21268392	-	CG9389
2L	18449517	-	bsf
3L	20454690	-	atk
2R	8728964	-	CG30356
X	1470614	+	CG14778
2L	10224457	-	CG5708
2L	10224655	-	CG5708
2L	16263483	+	CG4935
3R	19663672	+	ort
2L	4186250	-	TBCC
X	9194750	-	CG12118
2R	6944614	-	CheB42c
2L	11138565	+	hgo
3L	4459193	-	CG15022
3L	20780378	+	Pex14
3R	31263878	+	CAH5
2R	11442216	+	Prip
X	1146132	+	CG14628
3R	23100983	+	CG6738
3R	12437817	-	CG17207
2R	16281629	+	CG15705
2L	21467238	+	His1:CG33822
2R	23343405	-	CG3502
2R	22563131	+	CG11362
2R	7830413	-	CG30382
2R	11255983	+	Cpr47Eb
3L	16354746	-	ringer
3L	16355032	-	ringer
2R	19441898	+	Spt5
2R	12062866	+	Drep3
2R	12062620	+	Drep3
3L	7127913	-	Acbp4
mitochondrion_genome	1263	+	mt:ND2
2L	3716810	+	CG2818
3R	25961686	+	CG14540
3R	28520665	-	Ppn
X	18724914	-	CG42302
3L	22954421	-	CG32461
3L	6203831	-	LanA
X	1481797	-	sta
2R	21174504	+	Xpd
2L	19372711	+	CG17349
2L	7886109	+	CG34132
X	17858379	-	Arp8
3R	14163625	+	CG3199
3L	9376418	-	Hsp26
2L	6487166	+	Daxx
2L	6487576	+	Daxx
X	16941086	-	CG13001
X	20212738	-	SdicC
2L	13968280	-	NimB4
3R	8675196	+	mRpL19
3R	26233329	+	CG12290
3R	26234700	+	CG12290
2L	12701429	-	CG5776
2L	12700949	-	CG5776
2R	6181748	-	Ptr
2L	13160173	+	Pk34A
2L	8143401	-	CG42762
2L	138384	-	ovm
2R	10436672	-	CG12895
2R	10436598	-	CG12895
2L	6003738	+	Tsp26A
3R	8660903	-	p
3L	20897042	-	Sfp77F
3L	20896268	-	Sfp77F
2L	19116570	+	CG10561
3R	26641054	+	TwdlD
2R	13600645	-	CG43058
3R	29825800	+	neo
3R	12511461	+	Hsp70Bc
3L	3322489	+	CG42456
3R	8288613	+	Nazo
X	5502570	+	CG4151
X	5502782	+	CG4151
X	14227949	+	mRpL38
3R	25053477	-	CG31109
3R	25053369	-	CG31109
X	11710824	-	Amun
X	11710120	-	Amun
X	4959929	-	CG15468
3L	20837153	+	CG3288
3L	20837035	+	CG3288
3R	11412440	+	Irbp
2L	6676649	-	Nse1
2L	6676739	-	Nse1
3L	5598557	-	CG10591
2R	18297751	+	CG18538
2L	3522521	-	Sr-CIV
2R	16277685	-	cato
2R	18658418	-	CG42306
2L	8524884	+	Acer
2L	8525740	+	Acer
3L	9428795	-	RpS17
2R	20261726	+	Hsl
2L	2672186	+	Gr23a
2R	9846636	-	Prosalpha7
2L	10843014	-	CG17140
3L	19589072	-	CG14100
3R	30180178	+	CG15530
2L	1711365	+	mRpL48
2L	1711465	+	mRpL48
3L	6182176	-	D19B
X	18855858	+	htk
3L	4694205	-	CG15876
3L	15960836	-	l(3)72Ab
3R	22392189	-	CG13857
3L	4070281	+	CG32259
2R	20288346	+	CG34199
3R	25982736	+	fid
3R	23860162	-	Pli
3R	23861293	-	Pli
X	10964032	-	C901
3L	15052998	-	CG43680
2R	22638807	-	CG3732
2L	18007842	+	CG42659
3L	16861838	+	CG13029
3R	17536923	+	P5cr-2
3L	9640140	+	CG18179
2R	7652440	-	Rpt1
2L	16835136	-	Nepl9
3R	20033881	-	Regnase-1
3R	21834013	+	Gr93a
3L	8894310	+	Mcm7
3R	22085528	-	BomT3
3R	22085374	-	BomT3
X	7407854	+	CG32727
3R	29516527	+	ND-20L
3R	9818914	-	CG9458
2R	21977957	+	Gr58c
2R	5329555	+	sxc
2R	5329495	+	sxc
X	19706417	+	CG14230
2R	10352456	-	CG43201
X	12102944	-	CG11356
X	18746367	-	CG12609
X	2093948	+	Unc-76
X	2093093	+	Unc-76
2L	13460183	+	CG42810
2R	17245769	-	CG18469
2L	20861014	+	CG9336
3R	5857914	+	ECSIT
3R	22619968	-	loco
X	18399569	-	CG34328
3L	2028326	+	CG34259
3R	31594792	-	RpL6
3L	16103482	+	IleRS-m
2R	10466001	-	Caf1-105
3R	31457873	+	Gprk2
3R	31456776	+	Gprk2
2L	14744845	-	CG42587
3L	17058533	+	CG7724
3L	1869491	+	CG12025
3L	1867863	+	CG12025
3L	1868644	+	CG12025
2L	8865692	+	CG32988
2R	15544316	-	CG8192
3R	30043071	+	Sry-beta
3R	30041031	+	Sry-beta
2R	7443827	+	sPLA2
3R	10817490	+	TTLL15
3R	16458233	+	CG14883
3L	16557958	+	CG4229
3R	14626676	-	CG7886
2L	22540597	+	CG17490
2R	18384824	-	BomBc2
2R	18385030	-	BomBc2
X	11168030	-	antdh
2L	9113285	+	Or30a
2R	11726345	+	pyr
3L	11062131	-	CG32069
2R	18056064	-	CG10912
2L	19567900	-	spi
2R	23601981	-	CG43209
2L	7185480	-	CG4496
2L	7185461	-	CG4496
2R	24350969	-	CG44812
2L	21232495	-	CG31626
3R	12855544	-	CG10126
3R	14512639	-	CG8461
2R	18853434	-	Jheh1
2L	6124653	+	stai
2L	11795172	-	crol
2L	11795169	-	crol
2L	11795496	-	crol
3R	24522331	+	Pp1alpha-96A
3R	24521342	+	Pp1alpha-96A
3R	15766246	-	CG5623
3L	16265804	+	CG13069
X	1188585	+	CG14626
2R	23975408	+	mr
3L	16326057	-	CG13039
2L	8215239	+	CG8353
3L	15656655	-	Eig71Ef
2L	8941945	-	CG9515
2L	8942110	-	CG9515
3R	21355692	-	pre-mod(mdg4)-L
3R	23891597	-	tbrd-1
3L	3333119	-	CG14969
2R	24047145	-	gammaSnap1
X	20168080	+	CG9577
3R	23699848	-	CG31468
3R	23699328	-	CG31468
3R	5236092	-	rtp
3L	12190705	+	Est-6
3L	12190580	+	Est-6
X	1881432	+	Coa8
3R	9293642	-	CG8861
3R	9294968	-	CG8861
3L	21613797	-	S1P
X	3476689	-	CG10804
X	11792253	+	Karl
X	11791910	+	Karl
2R	8263486	-	CG30376
2R	16901575	+	inaC
3L	691486	-	Vti1a
3L	19280120	-	CG14089
3L	16755720	+	CG42852
3R	19643258	-	Vha13
3R	19643018	-	Vha13
2L	10202520	-	CG34159
3L	23103460	+	CkIIalpha
3L	15608707	-	CG7650
3L	20359833	-	DNApol-alpha60
2L	19338669	-	dnt
2L	19338678	-	dnt
2L	13834306	+	RpII33
3R	17669144	-	CG7523
2R	17725030	-	Snx16
3L	21197738	+	CG34261
3R	31575835	-	pygo
3L	9801298	-	Ilp3
2L	10820485	+	CG6508
2R	12937616	-	CG30487
2L	6060938	+	CG34180
X	9659096	-	CG3106
X	9659095	-	CG3106
2R	21285248	-	CG10505
3L	19538425	-	CG46434
3L	19543005	-	CG46434
X	3172454	-	CG18508
X	3172268	-	CG18508
X	22809292	-	CG12446
3R	11933640	+	CG14731
2R	24565058	+	CG11414
2R	10054178	-	Def
3R	19886030	+	Ask1
3R	11621728	+	CG14710
2L	788776	+	CG3544
2L	786158	+	CG3544
2L	1149449	+	l(2)10685
2R	18208978	+	CG30114
2R	23684651	-	l(2)efl
3L	5930262	-	Rcc1
2L	13178978	+	CG5439
2L	1443832	+	CG43402
2L	1443316	+	CG43402
3R	15203069	-	Spn88Ea
3R	23708207	+	Gba1b
3R	23708512	+	Gba1b
2L	21430783	+	His3:CG33806
2L	2375697	+	CG15390
3L	17898889	-	Prestin
2L	8161800	+	Rbsn-5
3R	30435177	-	CG15537
3R	30435311	-	CG15537
3R	18045216	-	htl
3L	12491830	-	CG10657
3R	26054237	-	Dak1
2R	7595735	-	CG1358
2R	7595265	-	CG1358
2L	13979569	+	Cyp28a5
3L	21613349	+	TfAP-2
3R	19652430	+	CG31219
2R	16006901	+	CG8370
3R	5275678	-	CG31538
3R	27246403	-	CG5984
3R	25475636	-	CG4553
2R	13453393	+	cbs
2R	15217024	-	mRpL41
3R	25103617	+	CG45095
2R	22124567	-	GM130
X	18484487	-	psh
2L	9897820	-	Muc30E
X	8571099	-	spirit
3R	6262105	+	Osi9
2L	6656459	-	CG31636
2R	21061587	+	mRpL54
3L	11774650	-	Pi3K68D
3R	28303631	-	CG12516
X	21317936	-	anox
2R	21970767	-	CG34029
3R	15530480	-	CG31296
3R	15530072	-	CG31296
3R	12676010	-	CG43630
2R	13856150	-	tum
3R	29137975	+	Vha100-1
X	21373145	+	waw
2R	6642418	-	Fmo-2
3R	22419095	-	Nop56
2R	16749803	-	Acp53Ea
3L	9681060	+	CG16717
3R	17809401	-	Alg1
2R	19335188	+	CG34045
2R	4758048	+	conu
2L	8478088	+	CheA29a
2L	13241773	+	CG5945
2L	13241727	+	CG5945
X	1173877	-	CG11384
3R	10709588	-	CG14689
2L	4829381	-	Fnta
2L	4829214	-	Fnta
3L	4365243	+	mRpS6
X	13409323	+	GstT4
X	1288945	+	CG32812
2L	19418274	+	Lectin-galC1
2L	19418217	+	Lectin-galC1
3R	30870939	-	CG15545
3L	14383299	+	CG43120
2L	10683427	-	CG7299
2L	10683767	-	CG7299
3L	21538966	-	COX8
3L	21538859	-	COX8
2L	8959255	-	CG9525
2R	13839363	+	CG6347
3L	16034170	+	CG42716
3R	29202660	-	Cyt-c1L
2R	8715094	+	PGRP-SC1b
2R	8714071	+	PGRP-SC1b
2R	17743969	+	Vps50
2R	14235787	-	CG8485
X	15849731	-	UBL3
X	15850315	-	UBL3
X	11863827	+	ATP7
X	11864754	+	ATP7
X	22469981	-	CG14613
X	22470259	-	CG14613
3L	8679253	+	h
2R	14374462	-	Obp50e
3L	18750483	+	Atg3
2L	11180231	+	CG4788
2L	11180430	+	CG4788
3L	12973650	+	CG10749
2R	23271257	-	ord
2L	13230549	+	CG16815
2L	21086790	-	ppk13
3R	13968625	-	rdx
3L	22651855	-	CG33772
2R	22934569	-	CNBP
3L	4803077	-	CG7509
3L	8443042	-	CG6983
3L	8443480	-	CG6983
2R	22130112	-	CG34205
2R	18130246	+	Dlip3
2R	20693739	+	CG13438
2L	8707527	+	CG9314
2L	8707440	+	CG9314
2R	14246066	+	SmydA-1
3R	25139903	+	danr
X	7887130	-	CG10932
X	7887269	-	CG10932
3L	20424424	-	CG5282
3L	8123612	-	CG7550
3L	9382765	+	Hsp23
3L	9382730	+	Hsp23
2L	7786061	+	CG7154
2R	20242873	+	Efhc1.2
X	18491185	-	CG15044
2L	14803293	+	CG33308
X	478191	+	CG13373
3L	9371511	-	Hsp67Bc
X	18204407	+	Frq2
X	18202838	+	Frq2
3L	5895691	-	DNApol-epsilon58
2L	13000965	-	Vha68-1
2L	13000770	-	Vha68-1
3R	15223378	-	CG31344
3R	24288553	-	CG34290
3L	6956946	-	CG10075
2L	7390984	-	CG5160
X	15810947	+	CG8509
2R	19685614	-	CG15128
2L	2564886	-	Cyp309a2
2R	15209786	+	Ir51b
3L	13385925	+	CG14110
3L	17426286	-	CG33051
3L	1387437	+	ru
2L	7723310	-	CG13795
2L	7723045	-	CG13795
3R	6659408	-	agt
3R	6658806	-	agt
3R	15964761	+	CG5516
3L	20929190	+	CG10589
2R	22640526	-	RpS24
3L	18086674	-	CG34253
2L	21538720	+	His2A:CG33865
2R	12759693	-	Nacalpha
3L	4435993	+	nAChRbeta1
X	15701451	-	Pis
2R	21009764	-	grau
X	18512829	-	CG6470
X	11485060	+	Uba5
3L	5777476	-	Myt1
3L	657971	+	Rev1
2R	24052917	-	ppk29
3L	8631509	-	Cdc6
3L	10693184	-	ND-13B
2L	12052049	+	PLCXD
3R	26190234	-	CG34129
X	3948460	+	Gem4c
3L	18903057	-	CSN1b
2L	7377528	+	Wnt10
X	20734744	-	CG1324
X	20734455	-	CG1324
X	16789453	-	Rrp45
X	16789405	-	Rrp45
2L	20495556	+	CG34007
2L	20495758	+	CG34007
X	5613325	-	CG34435
2R	23417238	+	CG30411
3R	20904917	-	TotX
2L	20603535	-	CG31677
3R	12390166	-	CG10096
3R	12390683	-	CG10096
X	19266656	-	CG8010
3R	7248140	+	CG10053
X	17248372	-	CG8675
2L	10804274	-	Nos
2L	15675582	-	CG43923
3R	25829321	-	Mst57Dc
X	16356696	-	U2af50
3L	19281928	-	Gbs-76A
3L	19281364	-	Gbs-76A
3L	20268859	-	gogo
2L	8483005	+	CG43796
3R	23602507	-	CG10184
3R	13396694	-	CG14374
3R	13355413	+	mthl12
2R	22655549	-	CG43326
3R	14304458	+	IFT54
2L	18487747	-	kon
X	6035753	-	rux
3L	16278180	+	CG13065
2L	13305920	-	CG43779
2R	6999848	+	Tsp42Eb
X	20390096	-	jb
X	4327080	-	CG12693
2R	19643698	+	CG15124
X	9245915	-	amx
3R	7077904	-	Ref1
2L	16134714	-	CG34168
X	10660955	-	Rab9E
2L	3294926	-	CG9663
3L	9823349	-	Ilp5
X	18078863	-	CG7536
X	18079017	-	CG7536
X	18078491	-	CG7536
3R	18390323	-	Vha100-2
3L	2243719	+	ACXD
3L	9428671	+	Shc
3R	22700307	+	Cyp6d4
2R	5095090	+	CG3107
X	18653392	-	CG6659
2L	3375832	-	CG9662
2L	3375883	-	CG9662
3R	29747513	+	IntS11
3L	16269911	+	CG13068
2L	2422910	+	CG9886
2L	2424647	+	CG9886
3R	15508896	-	CG44013
3R	15509084	-	CG44013
3L	1600845	+	CG13917
3L	1600320	+	CG13917
2L	573033	-	Ipk2
2L	6063629	+	CG13994
2L	6063671	+	CG13994
3R	4314372	+	Suv3
3R	4315398	+	Suv3
2R	10422989	+	CG33474
3L	11319642	-	CG6168
3L	11320662	-	CG6168
X	4680404	-	Pp2C1
X	4679988	-	Pp2C1
X	18390344	+	Tsf1
2R	20606881	-	Hil
3L	19471656	-	825-Oak
3R	9256731	+	CG16734
3R	5579189	+	CRMP
2L	5715349	-	CG14007
X	18501258	+	Xrcc2
X	19616663	-	Pstk
X	19616831	-	Pstk
3L	9659433	+	CNMaR
3R	6377348	+	CG42564
3R	21138214	+	Usp8
3R	23929988	+	CG31142
2L	13019575	-	A16
2R	17136903	+	Gbp1
2L	15254914	-	Pol32
2L	15254819	-	Pol32
3L	19997568	+	Nca
3R	17446642	-	Eh
2R	7232840	-	Or43a
2R	12757173	+	mRpL18
X	17910717	+	Vps4
X	17911097	+	Vps4
3L	5783215	-	Cralbp
3R	12689873	-	Su(fu)
2R	17582007	-	CG6484
3L	16785242	-	eIF3e
2L	15008538	+	NC2beta
2R	5700212	+	Cndp2
3L	5917905	-	CG10483
3R	24109944	-	CG13605
2L	16607321	+	CG31815
3L	1862881	-	HBS1
X	18832123	+	CG7101
3L	14671935	-	CG43121
3R	24128049	-	GatB
2L	20096253	+	nesd
2L	877038	+	PNUTS
X	8248033	+	Trxr-1
3R	6341424	+	Osi20
2R	10409155	-	CG33477
2R	21953615	-	CG43405
3R	18082583	+	CG14317
3L	11100578	+	APP-BP1
3L	7129380	+	Acbp6
3L	7129673	+	Acbp6
3R	19131929	+	CG6040
3R	18218014	+	CG14314
X	8078350	-	Ldsdh1
3R	28734349	+	htt
3R	28734816	+	htt
3L	22867535	+	CG33170
2R	6924929	+	CG3358
2R	6924681	+	CG3358
X	15996509	+	exd
X	15995996	+	exd
X	463176	+	ase
X	12951114	-	hec
X	12950436	-	hec
3R	24850412	+	Esp
2L	4734592	-	fipi
3R	21266029	-	Rab1
2L	10730302	+	CG6443
2R	16854104	+	IntS8
X	21039543	+	Ntf-2
3R	14751748	-	CG7362
2L	21424593	-	His4:CG31611
2R	23893177	+	DNAlig1
2L	10704930	+	CG6415
3L	22065279	+	Oct-TyrR
2L	19766285	-	bsh
2L	19765776	-	bsh
2R	12436990	+	Tmem18
X	23008766	-	FucTC
2R	19663738	+	CG11018
2R	8706388	-	CG14744
X	4087354	+	CG43689
2R	22223681	-	Oatp58Dc
X	21249976	-	CG1722
X	15359101	-	Pp1-13C
3L	9974023	+	CG42455
3R	24340197	+	CG6432
3R	24340645	+	CG6432
3L	7472514	+	CG8541
2R	16958943	-	CG9010
X	939424	+	CG32815
2L	1789141	-	Gr22d
2L	3517264	+	CG17593
2L	3517106	+	CG17593
3R	24749125	+	tok
3R	6689602	-	Ccp84Af
3R	22580392	+	CG33110
3R	25275237	+	CG11878
2R	7701878	+	CG30496
X	9192548	+	CG12057
2R	12146581	-	CG8878
2R	12146024	-	CG8878
3R	17438968	-	CG14331
2L	17486801	+	CG43220
X	14046772	-	Ste:CG33247
2L	458876	-	CG4297
X	20160355	-	Phf7
X	20160644	-	Phf7
2R	23527805	-	bw
2R	23528045	-	bw
2L	19792773	-	fs(2)ltoPP43
3R	8942954	-	CG11964
2R	18640802	+	CheA56a
3L	3948687	+	CG10853
3R	24147490	+	Kal1
2R	17646848	-	CCHa1-R
3L	17883653	+	CG7408
3L	17882682	+	CG7408
3R	24336755	+	Dis3
3R	24337248	+	Dis3
3R	7492961	-	CG42656
3L	2167550	-	CG15879
3R	20535301	+	MtnD
3R	10791150	+	Mcm5
3L	17742540	+	CG7460
2L	4446670	-	MFS18
3L	11610578	-	Muc68Ca
X	7050321	+	nullo
2R	7514084	-	CG1603
2R	7513846	-	CG1603
3R	13291846	+	Osi22
2R	7130277	-	Cyp9b2
3R	23358350	+	Sec13
3R	23358531	+	Sec13
3R	26632956	+	TwdlN
2L	16509120	-	CG5953
2L	16508078	-	CG5953
2L	1083091	-	CG4629
2L	1083248	-	CG4629
2R	24943392	-	CG15861
