chr	pos	strand	gene
3R	15548188	-	AOX3
3L	20474466	+	isoQC
2R	7890025	+	CG30377
2R	18696585	+	CG15071
2R	16158794	-	CG10734
2R	12344983	+	ana3
3L	11889010	-	CG5897
3R	21407445	+	CheB93a
3L	8340785	+	CG7083
3L	7093204	+	Cpr65Ec
3R	19248136	-	CG5217
2L	2391660	+	CG46448
2L	106732	-	Nhe1
2R	5795413	+	Tsp42A
2R	11279725	+	Vhl
2R	17865963	-	thr
2L	21498339	-	His2B:CG33884
2L	6069099	+	Pfdn1
2L	6069079	+	Pfdn1
3L	11600370	+	CG46394
2R	20146118	+	CG11041
3L	5366225	-	Uev1A
3L	5366182	-	Uev1A
2R	16796407	-	CG15615
2R	7676362	-	U2A
3R	13272011	-	TBC1D5
2R	21389405	+	Acox57D-d
2L	8305586	+	CG7840
3R	20028058	+	CG4854
X	2066359	-	CG14054
3R	21215079	+	CG5862
2R	23444137	+	CG43795
3L	4026011	-	CG11594
3L	4025269	-	CG11594
X	19188035	+	Mec2
2L	22550240	+	CG17493
2L	22550064	+	CG17493
3R	13648822	+	rin
3R	13647004	+	rin
3L	20133268	-	CG7335
3R	13181304	+	CG8138
2L	1945709	-	CG15357
3R	25219318	+	CG31103
X	8588811	+	CG12081
2L	11837243	+	Sfp33A4
2R	10352161	-	CG46305
2R	10351990	-	CG46305
2R	23694003	+	angel
2L	2620187	+	CG43403
2R	12367353	+	CG33012
3R	13827686	-	Mst87F
3R	13828008	-	Mst87F
2R	18293846	+	CG14502
2R	18292333	+	CG14502
2R	18289220	+	CG14502
2R	18288696	+	CG14502
3R	26189977	-	CG34130
X	5311888	-	TrxT
X	2685580	+	per
3R	17618799	-	CG14324
2R	7590109	-	CG1360
Y	192020	-	PRY
3L	1411057	+	CG9168
3L	8178429	-	Nmt
3L	12175482	-	Rh7
2L	14883721	-	ProtB
3L	4032062	+	Gr64d
2R	11237644	-	CG34224
X	21345358	+	dod
X	12018640	+	Lsm12a
2R	20308671	-	CG11200
2R	20308369	-	CG11200
2L	15694471	-	CG44140
3L	2651850	-	ProRS-m
X	5876853	-	mof
3L	2276550	+	yellow-g2
2R	18619328	-	CG5493
2R	18618018	-	CG5493
3L	604008	-	CG13893
3L	16268156	-	CG4950
3R	6560351	-	CG1137
3L	11793283	-	CG5964
2R	17671068	+	IBIN
2L	16887966	-	CG6115
X	20420090	+	Obp19d
X	20419613	+	Obp19d
3R	22989295	+	Or94b
2R	12380426	-	CG13155
2R	12411011	+	CG33627
2R	7445792	-	kappaB-Ras
3L	20320952	+	Spn77Bb
3L	12267528	+	CG32100
X	19643327	+	Sec61gamma
X	19643859	+	Sec61gamma
2R	20633506	-	Rcd6
2L	11834086	+	CG45011
3R	9330331	-	CG12951
3R	24984384	+	tnc
3R	24985591	+	tnc
X	15749166	+	Mvd
X	6747544	+	CG14439
2L	7032606	-	Rab30
3L	8534977	+	ergic53
2L	819964	+	Clp
X	16560016	-	Pp2B-14D
X	10368052	+	CG17841
X	13202262	-	CG44437
2L	2290738	-	robl22E
2L	2290698	-	robl22E
X	8075877	+	CG1571
3R	5470926	+	Snr1
X	18884513	+	CG7332
3R	9578042	+	Son
3R	6305247	+	Osi16
3L	7238542	+	BHD
X	16884365	-	Nprl2
X	9868568	-	CG45060
3L	15508252	-	CG7841
3R	9050821	+	Mst85C
3R	9048645	+	Mst85C
3L	12745344	+	CG32109
2L	19079028	-	CG10700
3L	19269351	+	CG14085
2R	23158185	-	CG13545
2R	11321312	-	Or47b
2L	14027001	+	hll
2L	4967775	-	eIF3i
3L	13440910	+	CG14109
3L	13441197	+	CG14109
3R	10025150	-	CG31407
3R	10023608	-	CG31407
2R	12876966	-	Lfg
2R	17205208	+	CG43237
2R	11356720	+	iotaTry
2L	10251843	+	Ror
3R	29780452	-	fig
3R	8993253	+	CG11975
3R	13711835	-	primo-2
3R	8308645	-	tex
3L	857248	-	dpr20
3L	1889490	+	Tmhs
3L	1885657	+	Tmhs
3R	8362826	+	CG7963
3R	14886456	+	CG33331
X	13184478	+	CG32641
3R	26052821	+	Vps2
2R	15944028	+	COX6AL
X	17856129	-	Mco4
2R	6992920	+	CG30159
2R	6992681	+	CG30159
3R	24152347	+	CG6178
3R	22724587	-	Irp-1A
3L	9404797	+	Cpr67B
3L	7356713	-	CTCF
3L	18439942	-	skl
2L	5532223	-	Coq6
2R	22066883	+	CG44249
2L	10331471	+	CG5037
2R	12632674	+	CG33792
3L	2587456	+	RpL8
2L	2992759	-	okr
2R	22998884	-	CG9896
3L	17359682	+	tap
2R	8691448	+	Jon44E
X	11852530	-	p24-1
2R	9607292	+	GstT2
2R	25129459	+	CG30430
2R	25129432	+	CG30430
3L	8318966	-	CG43059
2R	7510357	-	mEFTu2
3L	17719854	-	CheB74a
3L	2248635	+	CG32305
3R	26881734	+	T48
X	19958342	-	CG43784
X	16968679	-	Ubr1
3L	13041756	+	RpS4
3L	13041801	+	RpS4
X	5666052	+	CG4119
X	21045138	+	Cbs
X	21046564	+	Cbs
X	21045261	+	Cbs
3R	27099679	-	eater
3R	9552034	+	RnpS1
X	1903177	-	CG32801
X	10233080	-	Ipod
X	10232398	-	Ipod
X	10232941	-	Ipod
X	10216642	-	CG2962
3L	8411851	+	Exo70
X	19713045	-	meso18E
2L	2371524	-	CG3597
3L	6157377	-	CG13297
3L	15052490	-	CG13461
2R	11361900	+	Gr47b
3R	27963415	+	CG4849
3L	1668654	-	RpL23A
X	20963505	-	Ser6
2L	297880	+	Pi3K21B
3L	17325518	-	CG13725
3R	16049421	-	IKKbeta
X	9158515	-	Ost48
2L	12978786	+	Vha68-3
3L	11206016	-	Plod
X	16940873	-	wus
3L	6136791	-	Lcp65Af
2R	11294319	-	CG18336
2R	11294586	-	CG18336
3L	3466428	+	CycJ
3R	7241760	+	CG14607
3R	16571515	+	CG14891
3R	7362123	-	CG17944
2L	19123869	-	l(2)37Cc
2L	19123653	-	l(2)37Cc
2L	12133411	-	rho-6
2R	19096174	-	Ir56a
3R	8269896	-	CG9630
3R	13406998	-	yellow-e2
2R	9989159	+	TER94
X	6255487	-	Rbcn-3A
2R	16322124	-	CG30096
2L	12916814	+	ACXB
X	1754065	-	Scgdelta
X	1751021	-	Scgdelta
3R	21283197	+	CG17298
3L	7435190	-	Rac2
3R	23686255	+	SPE
2R	10424436	+	Prx2540-1
3R	19156812	-	CG11779
3R	19157017	-	CG11779
X	2885914	-	CG14419
2L	14924590	+	CG3491
3R	16357015	-	CG10311
3L	20526576	+	CG4858
X	4784075	+	CG6978
3L	9859889	-	CG10809
4	225956	-	CG31999
4	227748	-	CG31999
2R	8679953	-	CG30355
X	6400100	-	CG33669
X	19623114	+	MKP-4
X	19623127	+	MKP-4
3L	9349609	+	PGRP-LF
2L	15060757	-	TfIIS
3R	23758339	+	PTPMT1
3R	23173873	+	CG46310
X	7358796	+	CG1999
2L	21541153	+	His3:CG33866
2L	10581702	-	CG34161
3R	23402808	+	Ir94d
2L	13931362	-	CG42711
2R	13861997	+	CG13344
X	19944147	-	CG45492
2R	19947223	+	CG30447
2R	19947196	+	CG30447
2R	20231829	+	CG11044
2R	12633589	+	spt4
2L	21459447	+	His3:CG33818
3L	8985816	-	Galk
3L	8986091	-	Galk
3L	8985594	-	Galk
2R	21687642	-	Tbp
2L	11999654	+	Nfs1
2R	17509926	+	CG34193
2R	17508995	+	CG34193
2R	13260101	+	CG42319
3L	11881384	+	CCDC151
X	9930948	-	Idgf4
2R	9968929	+	eIF3j
2R	9969064	+	eIF3j
3L	17478926	-	CG13733
2L	8451090	-	Agpat2
2L	8463994	-	Agpat2
2L	8451515	-	Agpat2
2L	16342324	-	CG44405
X	7307939	+	brk
3R	24342518	+	Ms
3R	24341551	+	Ms
3L	16201328	+	CG33690
3L	3208985	-	CG32270
2L	13019147	-	CG9934
2L	13019434	-	CG9934
2R	17880012	-	CG30325
2L	13293009	+	CG16824
X	6077530	-	CG4666
X	6077786	-	CG4666
3R	11962805	-	CG3281
2L	22071144	+	tplus3a
2L	4324554	+	bdl
2L	16732133	-	Prosbeta4
2R	12522023	+	CG33632
2R	19690798	+	CG15126
2L	18957169	-	CG10623
2L	18957080	-	CG10623
2L	18957311	-	CG10623
X	13739744	+	CG11151
X	13739782	+	CG11151
3R	23781621	-	Nup98-96
3R	23781409	-	Nup98-96
2R	16178826	+	Lis-1
2R	16181249	+	Lis-1
2R	16179333	+	Lis-1
X	8685626	+	CAH3
X	8681551	+	CAH3
X	8686566	+	CAH3
X	8681252	+	CAH3
3L	232350	-	CG34454
X	10566591	-	CG15296
3R	22334150	-	CG5391
2L	15784085	+	CG18109
3R	26454794	+	CG43117
3R	30512214	-	PH4alphaNE2
3R	8561764	-	pch2
2R	7447473	+	CG11125
3R	20502010	-	CG46441
3R	3623143	+	Alg-2
Y	3649996	+	CCY
3L	19264184	-	Max
2R	21646177	+	CG10082
2L	15616351	-	CG15253
3R	20588711	+	Srp72
2R	15506582	+	Ir52d
2R	10410570	-	CG33476
3L	10092346	-	CG32053
3L	8240601	-	CG7213
3R	26717389	-	CG6425
2R	24474358	+	CG3494
2R	24474299	+	CG3494
3L	11513705	+	CG7512
3L	19584568	-	Shal
3R	19024030	-	CG6005
2L	545129	+	nAChRbeta3
2R	6668150	+	CG15908
X	623468	+	CG13369
2R	23843286	-	shu
2R	23079715	-	CG43659
2R	22712701	+	CG30268
2L	14730177	-	CG42685
2R	15542661	+	eIF2Bgamma
3R	29229161	+	Usp1
3L	2631715	+	MEP-1
3L	2632275	+	MEP-1
3L	2636762	+	MEP-1
3L	2635762	+	MEP-1
3L	2636905	+	MEP-1
3R	19147910	-	Ppcs
2R	8259841	+	CG14759
3R	8528877	-	CG11741
2R	21838798	-	CG4372
3R	13011649	+	CtBP
3R	5474600	-	HDAC3
3R	28340334	+	Moca-cyp
2R	18451284	+	rswl
3R	27607396	-	dsd
X	9232378	-	CG12121
2R	24411870	+	CG45069
2R	24414735	+	CG45069
3R	25069637	-	Stt3B
3R	8217957	+	CG7800
2R	11528210	-	en
2R	11527883	-	en
3R	5660635	+	Wdr33
X	7908931	+	spidey
3L	18694187	+	CG6893
2L	15058303	+	CG33679
3R	13188519	+	CG14380
2L	6047934	-	slmo
2L	6048706	-	slmo
3R	29736965	+	CIA30
2R	24981158	-	emp
2R	24984794	-	emp
2R	24983204	-	emp
X	14266250	-	CG13404
2L	21156288	+	Mpp6
2L	21156845	+	Mpp6
X	16359274	+	PIG-Q
X	16359143	+	PIG-Q
3R	7304592	+	CG42544
2R	12875012	-	Balat
X	17397478	+	B-H1
X	254876	+	CG42376
2L	2825506	-	CG3123
2L	18096568	+	Slc25A46b
2R	22476314	-	CG45062
2R	15701696	-	CG30080
2R	15202193	+	CG42391
3L	20413604	+	zye
3L	11998138	-	Grip163
2R	7825141	-	CG30383
X	13668014	+	CG11164
3R	24186359	+	CHORD
3L	17264416	+	CG13723
X	4318801	-	mei-9
X	4318127	-	mei-9
2R	21713356	+	HmgD
2R	21714136	+	HmgD
2R	21701458	+	HmgD
X	19531742	-	CG12231
2L	12338848	+	CG31862
2L	14997559	-	mol
X	15925105	+	Lcch3
X	8693620	-	CG11294
3R	12439139	-	CG46427
3R	12438402	-	CG46427
3R	4307908	+	MP1
X	4108949	+	cib
X	4106113	+	cib
X	4106835	+	cib
2R	22164594	-	CG34206
3L	12814019	-	Sf3a2
2R	14246966	+	Mdr50
2L	15433309	+	CG4161
3R	29999795	+	CG34298
2L	10405203	-	LSm-4
3R	15439969	+	Act88F
2R	15692448	+	CG30087
3L	17804715	-	CG5589
3L	22648672	+	CG33770
X	4906900	+	CG6927
2R	17757405	+	HLH54F
2R	6179726	+	CG8343
2R	4619030	+	CG17486
2L	20640121	+	CG31680
2L	21200076	-	CG31624
2L	21200375	-	CG31624
2L	21200263	-	CG31624
2L	23313578	-	Tim23
3L	13136269	+	CG33262
2R	9584545	-	Smyd4-1
2R	9584282	-	Smyd4-1
3L	17035668	+	beg
3R	24193832	+	CG6204
2L	8007210	-	Spn28Dc
3R	22770987	-	CG43094
3R	17809222	-	Odj
3R	17132662	+	CG31266
2R	18819467	+	Phb2
2L	13286462	-	Drep4
X	4213025	+	CG43288
2L	21503392	-	His2B:CG33882
2R	6839055	-	CG9445
2R	6838944	-	CG9445
2R	21691580	+	CG42496
2R	21691295	+	CG42496
3L	528337	+	CG34269
2L	5967752	-	CG13992
3R	17725044	-	Atg8b
3R	17725063	-	Atg8b
3R	29723163	+	Pcd
3L	10623576	-	CG42521
2L	18682075	-	tos
2R	9965067	-	CG1418
3L	17887705	+	CG7402
2R	6047195	+	CG34211
2R	17062775	+	CG6967
X	22449403	-	CG14615
X	22449491	-	CG14615
3R	27502025	-	CG43139
2R	14749223	+	AttB
2R	12612740	+	Galphaq
3R	14663450	+	BigH1
2R	21168930	+	hng1
3R	5109178	-	CG43131
2L	3452466	+	CG12795
2L	17292202	-	CG6380
X	6849517	-	Cht11
3L	13513112	-	Vps36
3L	12504292	+	vih
2R	12430595	+	CG43204
X	12072818	-	moon
3L	7583454	+	CG14838
3L	9489233	-	CG32036
X	8591729	-	CG12659
2R	5880395	-	CG44438
3R	11542949	-	dpr4
2L	4403251	+	Dim1
2R	18503608	+	GstE11
3R	21865168	+	lsn
X	6220255	+	Efr
X	6219957	+	Efr
3R	11226762	+	CG17726
2R	19815554	+	Obp56h
2L	13366447	+	CG6523
X	12970711	+	CG15721
X	21025888	-	r-cup
3L	17487118	+	Oatp74D
3L	17487634	+	Oatp74D
3R	30209948	+	Anp
2L	18689691	+	CG10336
2L	18689528	+	CG10336
3R	9510324	-	rump
2R	11275286	-	TpnC47D
3R	11210247	+	Tctp
3R	29027236	+	CG1951
3L	23150499	-	Vps11
3R	9583222	-	CG33654
3R	10889281	-	Adk3
3R	10889588	-	Adk3
3L	18917581	+	CG6839
2L	10144776	+	CG4839
2R	9875281	+	CG12744
2R	9874889	+	CG12744
3L	15407832	+	CG33259
2L	714983	-	ds
3R	25292977	-	CG31098
2L	2238251	-	Tengl3
X	2682932	-	CG2652
3L	10882890	+	galla-2
3L	23339326	+	ND-MLRQ
X	17852685	-	CG32554
2R	19492087	+	Rep
3R	12270890	+	CG17738
2L	10191496	-	Fum4
X	3514316	+	CG13021
X	3514355	+	CG13021
2R	16443211	+	CG4409
3L	22065907	+	CG14561
2R	14771301	+	BEAF-32
2R	14770916	+	BEAF-32
2L	2878344	+	Sbat
2L	2878520	+	Sbat
X	4909102	+	CG32772
3L	3205449	-	CG32277
2L	2838411	+	Cpr23B
X	17218667	+	CG12998
X	17218883	+	CG12998
2R	20253965	-	CG9864
2R	20254670	-	CG9864
3R	11711676	+	CG14720
2R	14352231	+	CG8613
3L	8393649	-	Jon66Cii
3L	1568608	-	CG7879
3R	5754774	-	CG2091
2R	21386221	-	eEFSec
3R	15278668	-	l(3)neo43
3R	22034455	+	Fadd
2L	17501106	-	mEFTs
X	17301929	-	Fim
2R	16955458	+	PIG-V
2L	12344266	-	CG43813
2R	11912779	-	reb
2L	5044453	+	CG33995
2L	5043270	+	CG33995
3R	30964320	-	Ctr1C
2L	18509560	+	Ugt301D1
3R	11221894	+	RpL3
3R	8712933	+	CG8112
2L	4459870	+	CG15435
2L	4459729	+	CG15435
3L	21268335	-	CG9391
3L	21267965	-	CG9391
2R	23870273	+	ken
2L	15916888	+	CG13244
3L	21031360	-	CG10584
3R	18728468	-	CG7715
2R	11360706	+	san
2R	11265126	+	Cpr47Ee
3R	28883693	+	Nepl21
2L	16738388	-	glu
X	14836725	+	CG14410
2L	12434038	-	SC35
3L	9435399	-	CG42526
2R	16014787	-	Prosbeta1
X	15762956	+	RpIIIC160
2R	12692690	-	CG8768
X	2585980	+	wds
3R	19904868	-	Surf6
2R	5495861	-	CG30440
3L	15509598	+	gdl
3L	15509445	+	gdl
2R	14164825	-	eIF3m
2R	14164621	-	eIF3m
2L	18678716	+	CG31751
2L	18677221	+	CG31751
2L	18677358	+	CG31751
3L	7974991	-	CG8042
2L	13378902	+	beta'COP
2R	21986938	-	dany
3L	9137181	-	Use1
2R	22868159	+	fd59A
3R	14796305	+	CG14855
2R	25226611	+	Kr
X	2708684	+	CG2681
2L	12172981	+	crok
3R	23204034	-	fzo
2L	11484707	+	sala
2L	11486182	+	sala
2L	3269437	+	CG3347
2L	3269721	+	CG3347
2L	12056348	+	CG34164
2L	12057778	+	CG34164
2R	23247893	-	RpL22-like
3R	23472278	-	CG4374
3R	23431474	-	CG4374
3R	27544443	+	Gr98c
2R	22057681	-	CG13500
2L	7451244	-	santa-maria
2L	6351034	-	CG9498
2L	21523498	+	His2A:CG33856
3L	2711690	-	Fife
2L	4440146	-	CG15431
2L	4441282	-	CG15431
3R	6549036	+	Pif2
2R	7492312	-	Coop
2R	7492589	-	Coop
3R	22726967	+	CG45049
3R	22726992	+	CG45049
3R	19715927	-	CG34286
2R	7632841	+	CG43341
3R	8805599	-	CG9839
3R	8805802	-	CG9839
X	3460240	-	CG16782
2R	21691139	-	CG42497
3R	20871036	+	TotA
3R	21871549	+	CG31431
3R	21870681	+	CG31431
3L	16595014	-	spd-2
2R	23886973	+	CG5597
X	9446212	-	CG44815
3L	1295913	+	Rabex-5
3L	4108186	+	Ack
X	15983772	+	Slc25A46a
3R	14886001	-	Rrp6
3R	14886246	-	Rrp6
3L	7976406	+	CG8209
3R	29054522	+	CG11843
3R	29054347	+	CG11843
2R	18834775	-	CG15098
3R	17619100	+	CG14326
2L	12694988	-	IFT43
3L	8974765	-	pix
3L	8974417	-	pix
X	2681723	-	HLH3B
3L	6135274	-	Lcp65Ag1
2L	7691061	-	CG18585
2R	20504251	+	Obp57b
2R	7401859	+	CG11113
2L	1732524	+	CG17646
2L	1737467	+	CG17646
3L	15520620	+	yellow-k
3R	25265844	+	RIOK2
X	11754273	+	m
X	13682952	+	CG11158
2L	8866767	+	CG9483
X	16738178	+	TwdlZ
2L	10333734	+	GATAd
2L	10333914	+	GATAd
3L	19605971	-	lush
3L	19606090	-	lush
2L	21421855	+	His1:CG31617
3L	9379534	-	Hsp67Ba
3R	11691799	-	CG18765
3R	13656394	-	Rbp4
2L	12669714	-	Nepl7
2L	12669354	-	Nepl7
X	6739986	-	CG3168
X	6727229	-	CG3168
X	6730533	-	CG3168
X	21358286	+	Sep1
X	13718285	-	Nadsyn
3R	20847068	+	CG15696
2R	18853043	-	CG18190
2L	17485757	+	CG43221
2R	19251666	-	CG33454
2L	17875247	-	CadN2
2L	17843608	-	CadN2
3R	4641579	-	CG9775
3R	4641076	-	CG9775
3R	4641838	-	CG9775
3R	25279846	-	CG10514
3R	26989852	-	CG31076
3L	19981685	+	CG17732
3R	10714798	+	CG4073
2R	16957465	+	CG6665
3L	5664861	+	CG46320
3L	5664121	+	CG46320
X	5329876	+	XRCC1
X	12012377	+	regucalcin
X	12015483	+	regucalcin
X	12014424	+	regucalcin
X	6372915	-	PpV
2L	6381266	+	Nepl5
3R	11590146	-	CG6791
X	9070190	-	CG10970
X	9071408	-	CG10970
3R	30746290	-	Npc2h
2R	20978304	-	CG15650
2R	20978818	-	CG15650
2R	21691580	+	Ppcdc
2R	21691295	+	Ppcdc
2R	9398734	-	Non1
3L	2780899	+	mRpS35
2R	20852125	-	CG9993
3R	567076	+	Myo81F
3L	7348034	-	Srp19
X	12907105	+	mRpL49
2L	15333866	+	esg
2L	3669775	-	Sfp24Bb
3R	26014721	+	Kaz-m1
2R	24099210	+	enok
2R	14270970	+	conv
2R	14270729	+	conv
3R	22923352	+	CG6660
X	6681767	+	Fum2
3L	4047673	-	Dpy-30L2
3L	4047735	-	Dpy-30L2
3L	11610135	+	CG42832
3L	16301453	+	CG4982
3R	5369540	+	CG31542
2R	12431099	-	Nup54
2L	4433908	+	CG34178
2L	4434415	+	CG34178
3R	10121400	-	gammaSnap2
3L	5796401	-	Tektin-C
3L	5796543	-	Tektin-C
mitochondrion_genome	3083	+	mt:CoII
3R	13044759	+	Hsc70-2
2L	21478055	-	His2B:CG33892
2R	13257886	+	CG10799
X	13338318	+	CG15747
4	696055	-	myo
X	16632235	-	CG9777
2L	21451052	+	His1:CG33813
2R	24080925	+	CG13564
2L	2242378	+	CG4267
3R	16615309	+	CG17562
X	18437490	+	CG6290
X	14056349	-	Ste:CG33240
3R	7117732	-	Mlp84B
3R	7116716	-	Mlp84B
3R	30460467	+	CDase
3R	30459787	+	CDase
3R	30459521	+	CDase
3L	2589414	+	dos
X	22540383	-	CG17598
X	1209970	+	CG11382
2L	10266703	+	CG4953
3L	16587057	-	Syx8
3R	12433822	-	Aos1
2R	18754995	+	Cyp12b2
2R	20836028	-	sktl
2R	20832418	-	sktl
3R	23358812	+	RpS3
3L	18121989	-	CG42853
2L	19484930	+	CG13084
X	396060	+	sc
X	17078840	+	CG4949
X	17078836	+	CG4949
2R	12310689	+	CG30203
3L	15509445	+	gdl-ORF39
2L	5525905	+	Cap-D3
2L	1497243	+	CG31661
2R	19285219	-	AANATL5
3L	4267503	-	CG33764
3L	12129393	+	Lsp2
X	2727698	+	dwg
3L	264779	+	mRpL17
Y	3354105	+	Mst77Y-13
3L	10630935	-	CG42535
3L	18109574	-	RpIIIC53
2R	11379177	-	Tsp47F
2L	143323	+	CG11454
X	6969918	+	CG4586
2R	18738492	+	CG33998
2L	7257512	+	CG31909
2R	16868222	+	eEF1beta
3R	21749967	+	CG31233
3R	21749853	+	CG31233
2R	24502277	-	Prosalpha4T2
3L	20473783	+	CG5969
3L	9713827	-	SH3PX1
2R	22825093	+	CG30274
3R	26958491	-	CG6330
X	15944978	+	Rrp47
X	15944897	+	Rrp47
3L	841451	+	Gr61a
2L	12448484	+	Oatp33Eb
X	17629492	-	CG8326
X	16009114	+	Muc14A
3R	24630291	+	atl
3R	24630591	+	atl
3R	24625671	+	atl
2R	24666022	-	CG34214
3L	17884376	-	CG5506
3R	12978000	+	CG7091
X	11459786	+	CG43155
2R	23499651	+	CG13558
2L	14881612	-	ProtA
2L	14881652	-	ProtA
2R	22667155	+	CG30269
2R	22667939	+	CG30269
2R	23898246	-	CG5339
3R	7750079	-	pyd3
X	15063429	-	hiw
3L	20200093	+	CG42833
3L	11123216	-	Ufd1-like
3L	4046596	+	CG1136
3L	2174332	-	CG15820
3R	22019184	-	Idh3b
3R	22019382	-	Idh3b
2L	20085070	-	fok
3L	19928743	+	RhoGDI
3R	17411108	+	CG5863
2R	22375090	+	Rtf1
2R	18383235	-	BomBc1
2L	21573389	+	Lamp1
3R	14560935	+	CG14850
2L	5996785	-	lid
2L	5999501	-	lid
2L	5997764	-	lid
2L	4945361	-	mRpL24
3R	24894742	+	CG11069
2R	12700081	+	wuc
2L	21158904	+	Pld3
2L	21158847	+	Pld3
2L	21371227	+	CG8665
2L	20640917	+	Sfp38D
3L	14985100	+	mnd
3L	14987412	+	mnd
2L	10356597	-	CG5367
2L	21902993	+	CG1421
3R	17685097	+	CG31360
2R	21658078	+	ND-B12
2R	21658297	+	ND-B12
2R	21658124	+	ND-B12
3R	7060767	+	djl
2R	7175886	+	CG11060
3L	18622129	-	not
2L	10339457	+	SamDC
3L	19000608	-	CG3808
2R	17140865	-	CG43107
3R	5427257	-	CG12147
2R	21664469	+	CG42363
2R	21664126	+	CG42363
3R	28806702	+	CheB98a
3R	8343516	-	CG9601
2R	6050147	-	CG34212
2R	6050286	-	CG34212
X	11086299	-	sev
2L	4762895	+	CG42523
X	16800930	+	CG4789
2L	7405227	+	CG5177
2L	3700674	+	Sfp24C1
X	8398940	+	CG10555
X	4266097	+	CG12691
3R	23760600	-	SdhD
3R	6748007	-	CG34297
2L	11996834	+	Ada1-1
2L	11996809	+	Ada1-1
X	14052541	-	Ste:CG33243
2L	17452924	+	CG5050
2L	17453099	+	CG5050
3L	9864639	+	CG8108
2L	19034444	+	mib2
2L	19034641	+	mib2
2L	19035500	+	mib2
3R	11688133	-	CG6834
3L	10463101	-	Gem3
3L	13842240	-	CG8757
2L	15035472	+	yellow-c
2L	15035394	+	yellow-c
2L	2855309	-	CG3104
2L	2855778	-	CG3104
2R	15869147	-	Rif1
3R	19403468	+	CG5316
3R	19403455	+	CG5316
2R	20264070	+	RpS18
2R	20263979	+	RpS18
X	15462722	+	CG6294
3R	29927255	+	CG15522
2R	21178636	-	CG4286
2R	5798512	-	Or42b
2L	20104150	-	CG13970
3L	75270	-	CG13405
3L	75332	-	CG13405
3L	9898436	-	CG6707
3L	9898575	-	CG6707
2R	11861310	+	CG34230
3R	6598022	-	CG1138
2L	16042047	+	CG45084
2L	16042917	+	CG45084
3R	31065253	+	Sox100B
2L	10382263	+	CG5096
3R	14221584	-	CG33109
3R	19398567	-	CG31244
2L	6348154	-	CG9497
2L	6348427	-	CG9497
2L	12453242	-	CG5418
2L	8308427	+	Mettl14
3L	699144	-	CG13894
3L	16105852	+	CG43295
3R	17456776	-	CG14330
3L	22550226	+	Trxr-2
3R	15920898	+	Fbxl7
X	8481837	+	Cp38
3L	18863647	+	CG6865
3L	9096877	+	CG13315
X	16303870	+	CG3679
3L	21220400	+	CG43219
X	4636318	+	pon
3R	30004699	-	Nph
3R	30004861	-	Nph
3R	16996071	-	EMC2A
4	210224	+	Crk
2R	11259976	-	Cpr47Ec
2R	12027985	+	pds5
2L	4818245	-	CG3225
X	11573731	+	CG11696
3L	18560258	+	AstC-R1
X	20251338	+	Rab10
Y	3349651	+	CG45770
3R	4578644	-	CG32945
3L	16583028	+	Rpn12
X	13022198	+	CG2209
2L	3662745	+	Drgx
3R	15209204	+	Mau2
2L	16889908	+	CG42556
X	11491573	-	CG33235
X	1908239	+	mip130
2L	1981176	+	CG15362
2R	18409048	+	GstE9
2R	17137240	+	Gbp2
2L	10698043	-	CG7300
2L	4188123	+	lectin-24Db
Y	336381	+	kl-3
X	21317522	-	CG1801
2R	7149677	-	CG12828
2R	24506870	+	CG13581
3R	24717511	+	Rpb10
2L	16299858	-	heix
2R	16031930	+	SP2353
2R	24116792	+	CG3257
3R	7151367	+	Sas-4
3L	1921307	+	Dbx
X	16286288	+	UQCR-14
2R	8614155	-	CG8642
2R	1071975	+	rl
2R	1071462	+	rl
2R	14201249	-	VGAT
2L	8010652	-	Glyat
X	20244647	+	Peritrophin-A
X	2726678	+	vilya
X	19081665	+	CG14191
3R	13687210	-	omd
3R	13683191	-	omd
X	1375536	+	AMPKalpha
3R	22701549	-	CCAP
3R	22702084	-	CCAP
2L	8382807	-	CG13392
2L	8382723	-	CG13392
2R	23086268	-	CG9877
3L	16331933	+	retinin
3R	30645880	-	CG31013
3R	8244055	+	CG18749
2R	16731384	-	Pgant9
3L	15049495	-	CG43678
X	10459676	-	Or9a
3R	25310943	-	CG31099
3L	18911182	-	Ir75d
3R	28599288	-	Noa36
3L	12149273	+	CG32099
2L	2054589	+	Or22c
2R	12923904	+	CG13319
2L	898644	+	Lsp1beta
2L	898500	+	Lsp1beta
mitochondrion_genome	1474	+	mt:CoI
3R	16432998	+	CG17565
2L	21096922	+	CG34136
3R	30213797	-	CecB
2L	1759093	-	CG17650
2L	2265321	-	CG34049
2L	3707063	-	CG31777
2R	12184310	-	SmF
2R	18536767	+	CG45087
2L	6424336	+	Fic
2R	20686910	-	Gr57a
3R	28484557	+	CG1894
X	10417429	+	RabX2
2R	21538015	-	CG30287
2L	8190781	-	CG34134
2L	4971702	+	CG14043
3R	26656440	+	Tb
2L	10280872	-	CG34043
3R	9733250	-	alphaTub85E
2L	19102044	+	CG17344
2R	22103177	+	Plekhm1
3L	11924757	-	SdhAL
2R	14432337	-	phyl
X	1466749	+	CG14777
X	1467493	+	CG14777
X	1466134	+	CG14777
3R	25383700	+	CG31437
2R	11248126	+	CG34227
3L	4211540	-	Cpr64Ab
3R	21024163	-	CG17278
X	9601030	+	Gga
