chr	pos	strand	regName	Quantile
15	72765829	+	HO_230286	Q1
15	72767635	+	HO_230289	Q1
15	72947224	+	HO_230296	Q1
1	8087151	+	HO_2303	Q1
15	73100005	+	HO_230315	Q1
15	73154988	+	HO_230320	Q1
15	73345575	+	HO_230333	Q1
15	73578165	+	HO_230352	Q1
15	73616013	+	HO_230356	Q1
15	73642565	+	HO_230362	Q1
15	73658973	+	HO_230367	Q1
15	73659729	+	HO_230368	Q1
15	73661949	+	HO_230369	Q1
15	73924703	+	HO_230389	Q1
15	73926206	+	HO_230390	Q1
15	73977752	+	HO_230398	Q1
15	73992405	+	HO_230401	Q1
15	74043097	+	HO_230413	Q1
15	74046574	+	HO_230416	Q1
15	74059183	+	HO_230419	Q1
15	74151225	+	HO_230424	Q1
15	74218503	+	HO_230431	Q1
15	74220589	+	HO_230433	Q1
15	74279255	+	HO_230445	Q1
15	74340490	+	HO_230457	Q1
15	74346957	+	HO_230461	Q1
15	74374682	+	HO_230463	Q1
15	74423135	+	HO_230468	Q1
15	74427243	+	HO_230474	Q1
15	74429237	+	HO_230475	Q1
15	74616910	+	HO_230490	Q1
15	74673049	+	HO_230499	Q1
15	74677198	+	HO_230503	Q1
15	74684683	+	HO_230505	Q1
15	74708954	+	HO_230510	Q1
15	74724810	+	HO_230516	Q1
15	74726949	+	HO_230517	Q1
15	74735267	+	HO_230518	Q1
15	74832993	+	HO_230538	Q1
15	74834190	+	HO_230539	Q1
15	74908467	+	HO_230555	Q1
15	74909016	+	HO_230556	Q1
15	75019360	+	HO_230571	Q1
15	75021988	+	HO_230574	Q1
15	75058803	+	HO_230585	Q1
15	75073354	+	HO_230587	Q1
15	75075308	+	HO_230588	Q1
15	75091577	+	HO_230592	Q1
15	75101822	+	HO_230595	Q1
15	75119388	+	HO_230600	Q1
15	75131428	+	HO_230603	Q1
15	75134431	+	HO_230605	Q1
15	75165066	+	HO_230612	Q1
15	75230875	+	HO_230624	Q1
15	75248131	+	HO_230631	Q1
15	75249393	+	HO_230632	Q1
15	75252085	+	HO_230636	Q1
15	75287305	+	HO_230641	Q1
15	75289072	+	HO_230643	Q1
15	75304401	+	HO_230645	Q1
15	75445089	+	HO_230659	Q1
15	75471643	+	HO_230663	Q1
15	75493230	+	HO_230669	Q1
15	75495633	+	HO_230671	Q1
15	75498794	+	HO_230675	Q1
15	75525316	+	HO_230681	Q1
15	75532046	+	HO_230683	Q1
15	75551086	+	HO_230684	Q1
15	75639732	+	HO_230690	Q1
15	75641157	+	HO_230691	Q1
15	75642089	+	HO_230692	Q1
1	8141058	+	HO_2307	Q1
15	75742892	+	HO_230701	Q1
15	75745928	+	HO_230703	Q1
15	75748723	+	HO_230707	Q1
15	75774482	+	HO_230713	Q1
15	75775391	+	HO_230714	Q1
15	75797491	+	HO_230719	Q1
15	75851810	+	HO_230722	Q1
15	75870456	+	HO_230724	Q1
15	75872243	+	HO_230725	Q1
15	75917200	+	HO_230733	Q1
15	75931673	+	HO_230737	Q1
15	75939285	+	HO_230738	Q1
15	75971492	+	HO_230755	Q1
15	75992674	+	HO_230767	Q1
15	76014519	+	HO_230776	Q1
15	76134925	+	HO_230786	Q1
15	76136871	+	HO_230787	Q1
15	76351651	+	HO_230808	Q1
15	76352811	+	HO_230809	Q1
15	76484880	+	HO_230818	Q1
15	76605110	+	HO_230838	Q1
15	76631574	+	HO_230843	Q1
15	76636019	+	HO_230848	Q1
15	76638098	+	HO_230849	Q1
15	77259105	+	HO_230912	Q1
15	77275959	+	HO_230913	Q1
15	77304245	+	HO_230916	Q1
15	77318400	+	HO_230918	Q1
15	77321167	+	HO_230920	Q1
15	77362343	+	HO_230929	Q1
15	77391081	+	HO_230932	Q1
15	77711505	+	HO_230956	Q1
15	77713026	+	HO_230957	Q1
15	77868870	+	HO_230974	Q1
15	77870667	+	HO_230975	Q1
15	77907606	+	HO_230981	Q1
15	77922390	+	HO_230986	Q1
15	77923275	+	HO_230987	Q1
15	77926196	+	HO_230991	Q1
15	77926759	+	HO_230992	Q1
15	77969821	+	HO_230995	Q1
15	77991899	+	HO_230999	Q1
15	78006435	+	HO_231003	Q1
15	78013843	+	HO_231005	Q1
15	78030549	+	HO_231007	Q1
15	78074897	+	HO_231014	Q1
15	78110424	+	HO_231018	Q1
15	78113385	+	HO_231020	Q1
15	78158605	+	HO_231028	Q1
15	78183708	+	HO_231037	Q1
15	78185788	+	HO_231038	Q1
15	78197785	+	HO_231045	Q1
15	78266926	+	HO_231049	Q1
15	78274673	+	HO_231054	Q1
15	78276439	+	HO_231056	Q1
15	78284513	+	HO_231057	Q1
15	78376090	+	HO_231070	Q1
15	78422901	+	HO_231077	Q1
15	78424303	+	HO_231078	Q1
15	78557781	+	HO_231096	Q1
15	78812902	+	HO_231136	Q1
15	78911945	+	HO_231151	Q1
15	78932719	+	HO_231159	Q1
15	78934423	+	HO_231160	Q1
15	79031603	+	HO_231168	Q1
15	79052573	+	HO_231173	Q1
15	79054245	+	HO_231174	Q1
15	79060656	+	HO_231179	Q1
15	79061460	+	HO_231180	Q1
15	79063186	+	HO_231181	Q1
15	79066972	+	HO_231182	Q1
15	79088754	+	HO_231186	Q1
15	79102267	+	HO_231192	Q1
15	79104765	+	HO_231194	Q1
15	79165760	+	HO_231208	Q1
15	79216762	+	HO_231209	Q1
15	79221803	+	HO_231211	Q1
15	79225084	+	HO_231212	Q1
15	79236748	+	HO_231214	Q1
15	79238769	+	HO_231215	Q1
15	79381398	+	HO_231230	Q1
15	79384675	+	HO_231233	Q1
15	79604236	+	HO_231254	Q1
15	79723775	+	HO_231267	Q1
15	79725528	+	HO_231268	Q1
15	79744706	+	HO_231273	Q1
15	79788209	+	HO_231276	Q1
15	80188799	+	HO_231320	Q1
15	80215101	+	HO_231327	Q1
15	80446015	+	HO_231348	Q1
15	80520217	+	HO_231350	Q1
15	80543700	+	HO_231351	Q1
15	80599963	+	HO_231358	Q1
15	80697863	+	HO_231364	Q1
15	80986699	+	HO_231389	Q1
15	80988939	+	HO_231391	Q1
15	81035630	+	HO_231399	Q1
15	81215775	+	HO_231410	Q1
15	81292648	+	HO_231420	Q1
15	81295715	+	HO_231423	Q1
15	81384674	+	HO_231435	Q1
15	82243915	+	HO_231521	Q1
15	82309128	+	HO_231527	Q1
15	82337610	+	HO_231534	Q1
15	82340470	+	HO_231536	Q1
15	82615414	+	HO_231569	Q1
15	82625928	+	HO_231574	Q1
15	83018021	+	HO_231580	Q1
15	83098868	+	HO_231586	Q1
15	83188670	+	HO_231599	Q1
15	83317757	+	HO_231615	Q1
1	217310187	+	HO_23162	Q1
15	83366954	+	HO_231624	Q1
15	83376664	+	HO_231629	Q1
15	83377657	+	HO_231630	Q1
15	83379482	+	HO_231631	Q1
15	83594351	+	HO_231651	Q1
15	83603413	+	HO_231652	Q1
15	83620420	+	HO_231657	Q1
15	83666275	+	HO_231661	Q1
15	83667487	+	HO_231662	Q1
15	83770705	+	HO_231683	Q1
15	83786821	+	HO_231690	Q1
15	83875487	+	HO_231699	Q1
15	83877375	+	HO_231700	Q1
15	83996900	+	HO_231717	Q1
15	84041148	+	HO_231724	Q1
1	217506473	+	HO_23173	Q1
15	84115635	+	HO_231733	Q1
15	84117019	+	HO_231734	Q1
15	84148001	+	HO_231740	Q1
15	84201173	+	HO_231752	Q1
15	84321807	+	HO_231765	Q1
15	84491499	+	HO_231791	Q1
15	84904609	+	HO_231836	Q1
1	217696816	+	HO_23185	Q1
15	82939034	+	HO_231859	Q1
1	217697834	+	HO_23186	Q1
15	85059953	+	HO_231882	Q1
15	85215655	+	HO_231899	Q1
15	85216675	+	HO_231900	Q1
15	85290808	+	HO_231907	Q1
15	85292720	+	HO_231908	Q1
15	85359217	+	HO_231914	Q1
15	85360068	+	HO_231915	Q1
15	85361415	+	HO_231916	Q1
15	85526009	+	HO_231939	Q1
15	85799640	+	HO_231963	Q1
15	85810182	+	HO_231967	Q1
15	86043126	+	HO_231999	Q1
15	86065801	+	HO_232001	Q1
15	86338959	+	HO_232024	Q1
15	87410349	+	HO_232130	Q1
1	218173808	+	HO_23214	Q1
15	88501912	+	HO_232219	Q1
15	88683431	+	HO_232232	Q1
15	88799844	+	HO_232242	Q1
15	88800781	+	HO_232243	Q1
15	88801488	+	HO_232244	Q1
15	88802496	+	HO_232245	Q1
15	88809867	+	HO_232246	Q1
15	89093155	+	HO_232274	Q1
15	89095249	+	HO_232277	Q1
15	89097297	+	HO_232278	Q1
1	218337785	+	HO_23229	Q1
15	89158665	+	HO_232291	Q1
1	218338897	+	HO_23230	Q1
15	89195188	+	HO_232301	Q1
15	89345858	+	HO_232316	Q1
15	89484289	+	HO_232348	Q1
15	89633122	+	HO_232367	Q1
15	89840692	+	HO_232381	Q1
15	89868794	+	HO_232387	Q1
15	89876120	+	HO_232390	Q1
15	89878643	+	HO_232392	Q1
15	89906868	+	HO_232404	Q1
15	89912132	+	HO_232408	Q1
15	89913745	+	HO_232409	Q1
15	89915742	+	HO_232410	Q1
15	89944184	+	HO_232421	Q1
15	90034297	+	HO_232430	Q1
15	90131626	+	HO_232445	Q1
15	90173015	+	HO_232446	Q1
15	90191243	+	HO_232454	Q1
15	90192783	+	HO_232456	Q1
15	90197833	+	HO_232461	Q1
15	90289818	+	HO_232475	Q1
15	90295241	+	HO_232480	Q1
15	90311560	+	HO_232489	Q1
15	90320776	+	HO_232491	Q1
15	90345768	+	HO_232495	Q1
15	90356714	+	HO_232504	Q1
15	90359152	+	HO_232507	Q1
15	90371045	+	HO_232508	Q1
15	90398588	+	HO_232513	Q1
15	90409876	+	HO_232518	Q1
15	90410692	+	HO_232519	Q1
15	90412577	+	HO_232520	Q1
15	90456672	+	HO_232528	Q1
15	90543044	+	HO_232534	Q1
15	90546182	+	HO_232536	Q1
15	90611473	+	HO_232549	Q1
15	90646477	+	HO_232557	Q1
15	90745197	+	HO_232574	Q1
15	90745833	+	HO_232575	Q1
1	218659816	+	HO_23258	Q1
15	90777912	+	HO_232583	Q1
15	91074046	+	HO_232617	Q1
15	91154999	+	HO_232624	Q1
15	91189773	+	HO_232629	Q1
15	91413939	+	HO_232659	Q1
15	91416189	+	HO_232660	Q1
15	91426667	+	HO_232666	Q1
15	91428256	+	HO_232667	Q1
15	91447308	+	HO_232682	Q1
15	91501309	+	HO_232696	Q1
1	8276905	+	HO_2327	Q1
15	91644731	+	HO_232716	Q1
15	91701513	+	HO_232721	Q1
15	91868209	+	HO_232739	Q1
1	218805923	+	HO_23277	Q1
15	92292959	+	HO_232779	Q1
15	92389084	+	HO_232789	Q1
15	92395493	+	HO_232791	Q1
15	92398151	+	HO_232794	Q1
15	92844936	+	HO_232835	Q1
15	92936603	+	HO_232841	Q1
15	93055822	+	HO_232851	Q1
15	93121886	+	HO_232856	Q1
15	93310998	+	HO_232882	Q1
15	93312033	+	HO_232883	Q1
15	93425440	+	HO_232901	Q1
15	93576810	+	HO_232914	Q1
15	93592702	+	HO_232918	Q1
15	93609296	+	HO_232922	Q1
15	93633345	+	HO_232930	Q1
15	93710495	+	HO_232940	Q1
15	93974073	+	HO_232962	Q1
15	94841738	+	HO_233034	Q1
15	95300529	+	HO_233075	Q1
15	95603696	+	HO_233100	Q1
15	96211274	+	HO_233140	Q1
15	96556521	+	HO_233164	Q1
15	96873067	+	HO_233187	Q1
15	96874074	+	HO_233188	Q1
15	96875011	+	HO_233189	Q1
15	96875844	+	HO_233190	Q1
15	96896249	+	HO_233196	Q1
1	219497020	+	HO_23320	Q1
15	97709080	+	HO_233270	Q1
15	98504872	+	HO_233340	Q1
15	98545248	+	HO_233343	Q1
15	98615918	+	HO_233348	Q1
15	98646895	+	HO_233353	Q1
15	99035951	+	HO_233391	Q1
15	99036648	+	HO_233392	Q1
15	99048549	+	HO_233396	Q1
15	99091168	+	HO_233399	Q1
15	99101185	+	HO_233404	Q1
15	99194143	+	HO_233413	Q1
15	99236453	+	HO_233418	Q1
1	219718752	+	HO_23342	Q1
15	99292137	+	HO_233424	Q1
15	99364716	+	HO_233429	Q1
15	99489777	+	HO_233437	Q1
15	99558913	+	HO_233449	Q1
15	99594207	+	HO_233452	Q1
15	99601772	+	HO_233455	Q1
15	99646683	+	HO_233460	Q1
15	100107166	+	HO_233515	Q1
15	100263886	+	HO_233523	Q1
15	100348295	+	HO_233536	Q1
15	100466179	+	HO_233549	Q1
15	100496929	+	HO_233557	Q1
15	100598413	+	HO_233565	Q1
15	100794192	+	HO_233572	Q1
15	100817234	+	HO_233580	Q1
15	100820569	+	HO_233582	Q1
15	100879452	+	HO_233591	Q1
15	100882794	+	HO_233594	Q1
15	100913228	+	HO_233603	Q1
15	100981674	+	HO_233614	Q1
15	101010361	+	HO_233621	Q1
15	101096393	+	HO_233632	Q1
15	101143354	+	HO_233640	Q1
15	101250415	+	HO_233646	Q1
15	101259931	+	HO_233648	Q1
15	101420993	+	HO_233666	Q1
15	101553593	+	HO_233694	Q1
15	101626010	+	HO_233706	Q1
15	101627397	+	HO_233707	Q1
15	101790925	+	HO_233726	Q1
15	101851995	+	HO_233739	Q1
15	101999768	+	HO_233749	Q1
15	102028613	+	HO_233755	Q1
15	102030932	+	HO_233756	Q1
15	102033284	+	HO_233759	Q1
15	102037201	+	HO_233760	Q1
15	102083391	+	HO_233766	Q1
15	102163432	+	HO_233776	Q1
15	102284897	+	HO_233790	Q1
15	102433790	+	HO_233816	Q1
15	102459196	+	HO_233819	Q1
15	102494530	+	HO_233824	Q1
15	102509669	+	HO_233828	Q1
15	102514117	+	HO_233831	Q1
16	112505	+	HO_233852	Q1
16	123066	+	HO_233859	Q1
16	124960	+	HO_233861	Q1
16	127155	+	HO_233862	Q1
16	129029	+	HO_233863	Q1
16	131928	+	HO_233864	Q1
16	203280	+	HO_233878	Q1
16	204870	+	HO_233880	Q1
16	213596	+	HO_233881	Q1
16	215504	+	HO_233882	Q1
16	216864	+	HO_233884	Q1
16	221959	+	HO_233888	Q1
16	225779	+	HO_233892	Q1
16	237525	+	HO_233903	Q1
16	322869	+	HO_233924	Q1
16	326631	+	HO_233928	Q1
16	328941	+	HO_233930	Q1
16	329840	+	HO_233931	Q1
16	332051	+	HO_233933	Q1
16	335340	+	HO_233935	Q1
16	347193	+	HO_233945	Q1
16	384270	+	HO_233962	Q1
16	404040	+	HO_233972	Q1
16	409721	+	HO_233975	Q1
16	412161	+	HO_233979	Q1
16	414075	+	HO_233980	Q1
16	419942	+	HO_233985	Q1
16	426799	+	HO_233988	Q1
16	428524	+	HO_233989	Q1
16	430511	+	HO_233990	Q1
16	432726	+	HO_233991	Q1
16	446572	+	HO_234000	Q1
16	448246	+	HO_234001	Q1
16	449332	+	HO_234002	Q1
16	474416	+	HO_234013	Q1
16	477105	+	HO_234015	Q1
16	512878	+	HO_234022	Q1
16	516337	+	HO_234025	Q1
16	517898	+	HO_234026	Q1
16	544913	+	HO_234033	Q1
16	554359	+	HO_234036	Q1
16	559477	+	HO_234041	Q1
16	573107	+	HO_234047	Q1
16	576583	+	HO_234050	Q1
16	579267	+	HO_234051	Q1
16	584961	+	HO_234056	Q1
16	589188	+	HO_234059	Q1
16	592073	+	HO_234061	Q1
16	595929	+	HO_234064	Q1
16	597827	+	HO_234065	Q1
16	598704	+	HO_234066	Q1
16	605508	+	HO_234075	Q1
16	606929	+	HO_234076	Q1
16	608269	+	HO_234077	Q1
16	612013	+	HO_234079	Q1
16	615856	+	HO_234084	Q1
16	616988	+	HO_234085	Q1
16	619119	+	HO_234087	Q1
16	622496	+	HO_234090	Q1
16	628301	+	HO_234096	Q1
16	635062	+	HO_234100	Q1
16	638431	+	HO_234104	Q1
16	641080	+	HO_234106	Q1
16	669549	+	HO_234117	Q1
16	682129	+	HO_234127	Q1
16	684959	+	HO_234129	Q1
16	686595	+	HO_234130	Q1
16	687907	+	HO_234132	Q1
16	689089	+	HO_234133	Q1
16	690745	+	HO_234134	Q1
16	693789	+	HO_234136	Q1
16	695924	+	HO_234137	Q1
16	697376	+	HO_234138	Q1
16	701039	+	HO_234141	Q1
16	702710	+	HO_234142	Q1
16	706868	+	HO_234146	Q1
16	709700	+	HO_234147	Q1
16	715900	+	HO_234151	Q1
16	717373	+	HO_234152	Q1
16	719236	+	HO_234153	Q1
16	721032	+	HO_234155	Q1
16	724722	+	HO_234158	Q1
16	726744	+	HO_234159	Q1
16	728947	+	HO_234162	Q1
16	732391	+	HO_234164	Q1
16	735916	+	HO_234165	Q1
16	737613	+	HO_234166	Q1
16	743491	+	HO_234171	Q1
16	744891	+	HO_234172	Q1
16	746217	+	HO_234173	Q1
16	747954	+	HO_234174	Q1
16	749749	+	HO_234175	Q1
16	752208	+	HO_234177	Q1
16	754378	+	HO_234178	Q1
16	757122	+	HO_234179	Q1
1	220427066	+	HO_23418	Q1
16	764085	+	HO_234182	Q1
16	766588	+	HO_234183	Q1
16	767867	+	HO_234184	Q1
16	769597	+	HO_234185	Q1
16	772516	+	HO_234187	Q1
16	773719	+	HO_234188	Q1
16	775680	+	HO_234189	Q1
16	780496	+	HO_234192	Q1
16	789729	+	HO_234199	Q1
1	8376867	+	HO_2342	Q1
16	792630	+	HO_234201	Q1
16	813268	+	HO_234210	Q1
16	814431	+	HO_234211	Q1
16	816412	+	HO_234213	Q1
16	818561	+	HO_234215	Q1
16	821523	+	HO_234218	Q1
16	823909	+	HO_234219	Q1
16	826215	+	HO_234220	Q1
16	835172	+	HO_234226	Q1
16	836572	+	HO_234227	Q1
16	837650	+	HO_234228	Q1
16	839663	+	HO_234230	Q1
16	844831	+	HO_234234	Q1
16	847757	+	HO_234235	Q1
16	850146	+	HO_234236	Q1
16	858988	+	HO_234246	Q1
16	882720	+	HO_234263	Q1
16	897073	+	HO_234266	Q1
16	900672	+	HO_234269	Q1
16	902357	+	HO_234270	Q1
16	908829	+	HO_234271	Q1
16	925149	+	HO_234277	Q1
16	935690	+	HO_234284	Q1
16	943305	+	HO_234285	Q1
16	944032	+	HO_234286	Q1
16	962167	+	HO_234292	Q1
16	964551	+	HO_234295	Q1
16	970134	+	HO_234300	Q1
16	998967	+	HO_234307	Q1
16	1003262	+	HO_234313	Q1
16	1010842	+	HO_234314	Q1
16	1021878	+	HO_234320	Q1
16	1028077	+	HO_234323	Q1
16	1029490	+	HO_234324	Q1
16	1033627	+	HO_234325	Q1
16	1038323	+	HO_234328	Q1
16	1043645	+	HO_234331	Q1
16	1073544	+	HO_234347	Q1
16	1075505	+	HO_234348	Q1
16	1085716	+	HO_234357	Q1
16	1091862	+	HO_234359	Q1
16	1096289	+	HO_234364	Q1
16	1106973	+	HO_234375	Q1
16	1116642	+	HO_234380	Q1
16	1117831	+	HO_234381	Q1
16	1121672	+	HO_234383	Q1
16	1127845	+	HO_234390	Q1
16	1129995	+	HO_234393	Q1
16	1131620	+	HO_234394	Q1
1	220639324	+	HO_23440	Q1
16	1138871	+	HO_234400	Q1
16	1142766	+	HO_234402	Q1
1	220640432	+	HO_23441	Q1
16	1151318	+	HO_234411	Q1
16	1152251	+	HO_234412	Q1
16	1154710	+	HO_234414	Q1
16	1155801	+	HO_234415	Q1
16	1177642	+	HO_234430	Q1
16	1181221	+	HO_234434	Q1
16	1182444	+	HO_234435	Q1
16	1204581	+	HO_234448	Q1
16	1205717	+	HO_234449	Q1
16	1207073	+	HO_234450	Q1
16	1209662	+	HO_234452	Q1
16	1215048	+	HO_234458	Q1
16	1216540	+	HO_234459	Q1
16	1220930	+	HO_234464	Q1
16	1223200	+	HO_234466	Q1
16	1227681	+	HO_234470	Q1
16	1232066	+	HO_234473	Q1
16	1235730	+	HO_234477	Q1
16	1244141	+	HO_234484	Q1
16	1246044	+	HO_234485	Q1
16	1249295	+	HO_234487	Q1
16	1251269	+	HO_234488	Q1
16	1253273	+	HO_234489	Q1
16	1257737	+	HO_234492	Q1
16	1260047	+	HO_234493	Q1
16	1261805	+	HO_234494	Q1
16	1264612	+	HO_234496	Q1
16	1266007	+	HO_234497	Q1
16	1268639	+	HO_234499	Q1
16	1269641	+	HO_234500	Q1
16	1271664	+	HO_234502	Q1
16	1272879	+	HO_234503	Q1
16	1274114	+	HO_234504	Q1
1	220702612	+	HO_23451	Q1
16	1281198	+	HO_234511	Q1
16	1282871	+	HO_234513	Q1
16	1288268	+	HO_234517	Q1
16	1289949	+	HO_234518	Q1
16	1298095	+	HO_234521	Q1
16	1303550	+	HO_234525	Q1
16	1305144	+	HO_234526	Q1
16	1314823	+	HO_234534	Q1
16	1321620	+	HO_234536	Q1
16	1323330	+	HO_234538	Q1
16	1334672	+	HO_234548	Q1
16	1356425	+	HO_234564	Q1
16	1358387	+	HO_234567	Q1
16	1360657	+	HO_234569	Q1
16	1385309	+	HO_234583	Q1
16	1393233	+	HO_234589	Q1
16	1394938	+	HO_234591	Q1
16	1397260	+	HO_234593	Q1
16	1399419	+	HO_234596	Q1
16	1400783	+	HO_234597	Q1
16	1405334	+	HO_234602	Q1
16	1405977	+	HO_234603	Q1
16	1424575	+	HO_234614	Q1
16	1427927	+	HO_234616	Q1
16	1434226	+	HO_234621	Q1
16	1449813	+	HO_234633	Q1
16	1478010	+	HO_234649	Q1
16	1479719	+	HO_234650	Q1
16	1481779	+	HO_234651	Q1
16	1487984	+	HO_234658	Q1
16	1492006	+	HO_234661	Q1
16	1494274	+	HO_234663	Q1
16	1503616	+	HO_234676	Q1
16	1510262	+	HO_234680	Q1
16	1511744	+	HO_234682	Q1
16	1515035	+	HO_234684	Q1
16	1524098	+	HO_234687	Q1
16	1525822	+	HO_234688	Q1
16	1536994	+	HO_234694	Q1
16	1542906	+	HO_234700	Q1
16	1544042	+	HO_234701	Q1
16	1544955	+	HO_234702	Q1
16	1549510	+	HO_234706	Q1
16	1556090	+	HO_234712	Q1
16	1562580	+	HO_234717	Q1
16	1574380	+	HO_234720	Q1
16	1576018	+	HO_234721	Q1
16	1583028	+	HO_234728	Q1
16	1585314	+	HO_234730	Q1
16	1632258	+	HO_234745	Q1
16	1648831	+	HO_234753	Q1
16	1650549	+	HO_234754	Q1
16	1663339	+	HO_234761	Q1
16	1665487	+	HO_234763	Q1
16	1708651	+	HO_234776	Q1
16	1729005	+	HO_234782	Q1
16	1729990	+	HO_234783	Q1
16	1777281	+	HO_234795	Q1
16	1779101	+	HO_234796	Q1
16	1787917	+	HO_234799	Q1
16	1812768	+	HO_234807	Q1
16	1816167	+	HO_234808	Q1
16	1818915	+	HO_234809	Q1
1	220961218	+	HO_23481	Q1
16	1822278	+	HO_234813	Q1
16	1824478	+	HO_234814	Q1
16	1825605	+	HO_234815	Q1
16	1826718	+	HO_234816	Q1
16	1831511	+	HO_234820	Q1
16	1833488	+	HO_234822	Q1
16	1837336	+	HO_234825	Q1
16	1840153	+	HO_234828	Q1
16	1860260	+	HO_234840	Q1
16	1875845	+	HO_234846	Q1
16	1877586	+	HO_234847	Q1
16	1966230	+	HO_234861	Q1
16	1967304	+	HO_234862	Q1
16	1969057	+	HO_234863	Q1
16	1970300	+	HO_234864	Q1
16	1976073	+	HO_234867	Q1
16	1980882	+	HO_234872	Q1
16	1992867	+	HO_234877	Q1
16	2000139	+	HO_234881	Q1
16	2008995	+	HO_234888	Q1
16	2013903	+	HO_234893	Q1
16	2017288	+	HO_234896	Q1
16	2022857	+	HO_234902	Q1
16	2024461	+	HO_234903	Q1
16	2027351	+	HO_234904	Q1
16	2030904	+	HO_234905	Q1
16	2032980	+	HO_234906	Q1
16	2035429	+	HO_234907	Q1
16	2039210	+	HO_234909	Q1
16	2041159	+	HO_234910	Q1
16	2043621	+	HO_234911	Q1
16	2050267	+	HO_234913	Q1
16	2051389	+	HO_234914	Q1
16	2052660	+	HO_234915	Q1
16	2057064	+	HO_234921	Q1
16	2058605	+	HO_234922	Q1
16	2060361	+	HO_234923	Q1
16	2069269	+	HO_234926	Q1
16	2070878	+	HO_234927	Q1
16	2071723	+	HO_234928	Q1
16	2072886	+	HO_234929	Q1
16	2074246	+	HO_234931	Q1
16	2076141	+	HO_234932	Q1
16	2078184	+	HO_234933	Q1
16	2084819	+	HO_234938	Q1
16	2098677	+	HO_234947	Q1
16	2108160	+	HO_234953	Q1
16	2112259	+	HO_234956	Q1
16	2113490	+	HO_234957	Q1
16	2138689	+	HO_234969	Q1
16	2140382	+	HO_234970	Q1
16	2142313	+	HO_234971	Q1
16	2143564	+	HO_234972	Q1
16	2152774	+	HO_234976	Q1
16	2154337	+	HO_234978	Q1
16	2155799	+	HO_234980	Q1
16	2157467	+	HO_234981	Q1
16	2160362	+	HO_234984	Q1
16	2163134	+	HO_234986	Q1
16	2165839	+	HO_234987	Q1
1	221166614	+	HO_23499	Q1
16	2168675	+	HO_234991	Q1
1	1016136	+	HO_235	Q1
16	2184539	+	HO_235004	Q1
16	2186809	+	HO_235005	Q1
16	2194907	+	HO_235009	Q1
16	2195885	+	HO_235010	Q1
16	2197771	+	HO_235012	Q1
16	2200029	+	HO_235013	Q1
16	2206649	+	HO_235019	Q1
16	2209300	+	HO_235022	Q1
16	2210569	+	HO_235023	Q1
16	2212058	+	HO_235024	Q1
16	2219238	+	HO_235031	Q1
16	2221483	+	HO_235032	Q1
16	2223142	+	HO_235033	Q1
16	2231888	+	HO_235044	Q1
16	2233455	+	HO_235046	Q1
16	2234697	+	HO_235047	Q1
16	2236045	+	HO_235048	Q1
16	2244608	+	HO_235055	Q1
16	2248201	+	HO_235056	Q1
16	2254231	+	HO_235061	Q1
16	2257558	+	HO_235064	Q1
16	2263752	+	HO_235068	Q1
16	2269626	+	HO_235072	Q1
16	2300918	+	HO_235098	Q1
16	2302577	+	HO_235099	Q1
1	8416066	+	HO_2351	Q1
16	2389523	+	HO_235123	Q1
16	2449649	+	HO_235133	Q1
16	2450396	+	HO_235134	Q1
16	2480312	+	HO_235138	Q1
16	2506991	+	HO_235146	Q1
16	2509543	+	HO_235148	Q1
16	2510819	+	HO_235149	Q1
16	2517282	+	HO_235153	Q1
16	2519830	+	HO_235154	Q1
16	2523029	+	HO_235155	Q1
16	2526261	+	HO_235159	Q1
16	2533450	+	HO_235164	Q1
16	2547869	+	HO_235168	Q1
16	2550401	+	HO_235171	Q1
16	2561943	+	HO_235176	Q1
16	2566080	+	HO_235178	Q1
16	2568588	+	HO_235179	Q1
16	2571239	+	HO_235182	Q1
16	2586531	+	HO_235195	Q1
16	2588770	+	HO_235197	Q1
16	2722744	+	HO_235235	Q1
16	2756869	+	HO_235243	Q1
16	2766694	+	HO_235249	Q1
16	2768998	+	HO_235251	Q1
16	2770263	+	HO_235252	Q1
16	2771962	+	HO_235253	Q1
16	2789722	+	HO_235255	Q1
16	2801614	+	HO_235258	Q1
16	2802333	+	HO_235259	Q1
16	2805309	+	HO_235261	Q1
16	2807266	+	HO_235263	Q1
16	2811652	+	HO_235264	Q1
16	2819868	+	HO_235268	Q1
16	2826304	+	HO_235269	Q1
16	2828133	+	HO_235271	Q1
16	2836219	+	HO_235275	Q1
16	2837442	+	HO_235276	Q1
16	2849637	+	HO_235283	Q1
16	2851642	+	HO_235284	Q1
16	2852450	+	HO_235285	Q1
16	2861209	+	HO_235289	Q1
16	2869236	+	HO_235294	Q1
16	2885674	+	HO_235297	Q1
1	8418637	+	HO_2353	Q1
16	2903982	+	HO_235309	Q1
16	2906503	+	HO_235310	Q1
16	2934090	+	HO_235314	Q1
16	2956183	+	HO_235320	Q1
16	2961516	+	HO_235322	Q1
16	2985980	+	HO_235342	Q1
16	2987817	+	HO_235344	Q1
16	3012460	+	HO_235357	Q1
16	3013770	+	HO_235358	Q1
16	3016117	+	HO_235361	Q1
16	3018647	+	HO_235363	Q1
16	3021028	+	HO_235365	Q1
16	3029409	+	HO_235375	Q1
16	3031484	+	HO_235376	Q1
16	3039164	+	HO_235384	Q1
16	3045180	+	HO_235388	Q1
